MohoSwitch1
-1 rest
0 etc
2 AI
4 etc
6 AI
8 etc
14 AI
15 etc
19 AI
20 etc
21 MBP
24 AI
26 MBP
27 AI
28 etc
30 L
32 AI
33 etc
35 AI
37 etc
39 U
40 etc
49 U
59 rest
