time,instruction,arg_1,arg_2
0.01,POSITION,'{"12": {"position": 1301, "speed": 8000}}',""
0.01,POSITION,'{"13": {"position": 1366, "speed": 8000}}',""
0.02,POSITION,'{"12": {"position": 1292, "speed": 8000}}',""
0.02,POSITION,'{"13": {"position": 1369, "speed": 8000}}',""
0.04,POSITION,'{"12": {"position": 1285, "speed": 8000}}',""
0.04,POSITION,'{"13": {"position": 1372, "speed": 8000}}',""
0.05,POSITION,'{"12": {"position": 1280, "speed": 8000}}',""
0.05,POSITION,'{"13": {"position": 1375, "speed": 8000}}',""
0.07,POSITION,'{"12": {"position": 1277, "speed": 8000}}',""
0.07,POSITION,'{"13": {"position": 1377, "speed": 8000}}',""
0.08,POSITION,'{"12": {"position": 1273, "speed": 8000}}',""
0.08,POSITION,'{"13": {"position": 1381, "speed": 8000}}',""
0.09,POSITION,'{"12": {"position": 1270, "speed": 8000}}',""
0.09,POSITION,'{"13": {"position": 1384, "speed": 8000}}',""
0.11,POSITION,'{"12": {"position": 1268, "speed": 8000}}',""
0.11,POSITION,'{"13": {"position": 1387, "speed": 8000}}',""
0.12,POSITION,'{"12": {"position": 1264, "speed": 8000}}',""
0.12,POSITION,'{"13": {"position": 1394, "speed": 8000}}',""
0.13,POSITION,'{"12": {"position": 1259, "speed": 8000}}',""
0.13,POSITION,'{"13": {"position": 1400, "speed": 8000}}',""
0.15,POSITION,'{"13": {"position": 1405, "speed": 8000}}',""
0.16,POSITION,'{"12": {"position": 1255, "speed": 8000}}',""
0.16,POSITION,'{"13": {"position": 1407, "speed": 8000}}',""
0.19,POSITION,'{"13": {"position": 1410, "speed": 8000}}',""
0.21,POSITION,'{"12": {"position": 1252, "speed": 8000}}',""
0.27,POSITION,'{"12": {"position": 1255, "speed": 8000}}',""
0.28,POSITION,'{"12": {"position": 1257, "speed": 8000}}',""
0.3,POSITION,'{"12": {"position": 1261, "speed": 8000}}',""
0.31,POSITION,'{"12": {"position": 1265, "speed": 8000}}',""
0.32,POSITION,'{"12": {"position": 1268, "speed": 8000}}',""
0.32,POSITION,'{"13": {"position": 1406, "speed": 8000}}',""
0.33,POSITION,'{"13": {"position": 1403, "speed": 8000}}',""
0.35,POSITION,'{"12": {"position": 1271, "speed": 8000}}',""
0.35,POSITION,'{"13": {"position": 1399, "speed": 8000}}',""
0.36,POSITION,'{"13": {"position": 1397, "speed": 8000}}',""
0.37,POSITION,'{"12": {"position": 1273, "speed": 8000}}',""
0.37,POSITION,'{"13": {"position": 1394, "speed": 8000}}',""
0.38,POSITION,'{"13": {"position": 1392, "speed": 8000}}',""
0.41,POSITION,'{"13": {"position": 1390, "speed": 8000}}',""
0.42,POSITION,'{"12": {"position": 1275, "speed": 8000}}',""
0.42,POSITION,'{"13": {"position": 1387, "speed": 8000}}',""
0.43,POSITION,'{"13": {"position": 1385, "speed": 8000}}',""
0.46,POSITION,'{"13": {"position": 1381, "speed": 8000}}',""
0.47,POSITION,'{"12": {"position": 1277, "speed": 8000}}',""
0.47,POSITION,'{"13": {"position": 1378, "speed": 8000}}',""
0.48,POSITION,'{"12": {"position": 1284, "speed": 8000}}',""
0.48,POSITION,'{"13": {"position": 1376, "speed": 8000}}',""
