1.72,POSITION,'{"5": {"position": 1490, "speed": 4000}}',""
1.72,POSITION,'{"12": {"position": 1497, "speed": 4000}}',""
1.72,POSITION,'{"8": {"position": 1695, "speed": 4000}, "9": {"position": 1371, "speed": 4000}, "10": {"position": 1354, "speed": 4000}, "11": {"position": 1571, "speed": 4000}}',""
1.74,POSITION,'{"7": {"position": 1598, "speed": 4000}, "6": {"position": 1511, "speed": 4000}}',""
1.74,POSITION,'{"5": {"position": 1488, "speed": 4000}}',""
1.75,POSITION,'{"12": {"position": 1495, "speed": 4000}, "13": {"position": 1551, "speed": 4000}}',""
1.76,POSITION,'{"5": {"position": 1486, "speed": 4000}}',""
1.76,POSITION,'{"12": {"position": 1493, "speed": 4000}}',""
1.76,POSITION,'{"8": {"position": 1697, "speed": 4000}, "9": {"position": 1369, "speed": 4000}, "10": {"position": 1352, "speed": 4000}, "11": {"position": 1574, "speed": 4000}}',""
1.77,POSITION,'{"12": {"position": 1491, "speed": 4000}, "13": {"position": 1552, "speed": 4000}}',""
1.79,POSITION,'{"8": {"position": 1698, "speed": 4000}, "9": {"position": 1367, "speed": 4000}, "10": {"position": 1351, "speed": 4000}, "11": {"position": 1576, "speed": 4000}}',""
1.79,POSITION,'{"5": {"position": 1484, "speed": 4000}}',""
1.79,POSITION,'{"12": {"position": 1488, "speed": 4000}, "13": {"position": 1553, "speed": 4000}}',""
1.8,POSITION,'{"12": {"position": 1486, "speed": 4000}}',""
1.81,POSITION,'{"12": {"position": 1481, "speed": 4000}, "13": {"position": 1555, "speed": 4000}}',""
1.81,POSITION,'{"8": {"position": 1700, "speed": 4000}, "9": {"position": 1365, "speed": 4000}, "10": {"position": 1349, "speed": 4000}, "11": {"position": 1579, "speed": 4000}}',""
1.83,POSITION,'{"12": {"position": 1477, "speed": 4000}, "13": {"position": 1556, "speed": 4000}}',""
1.83,POSITION,'{"8": {"position": 1701, "speed": 4000}, "9": {"position": 1363, "speed": 4000}, "10": {"position": 1348, "speed": 4000}, "11": {"position": 1581, "speed": 4000}}',""
1.84,POSITION,'{"12": {"position": 1475, "speed": 4000}, "13": {"position": 1557, "speed": 4000}}',""
1.84,POSITION,'{"8": {"position": 1703, "speed": 4000}, "9": {"position": 1360, "speed": 4000}, "10": {"position": 1346, "speed": 4000}, "11": {"position": 1584, "speed": 4000}}',""
1.85,POSITION,'{"12": {"position": 1473, "speed": 4000}}',""
1.86,POSITION,'{"12": {"position": 1470, "speed": 4000}, "13": {"position": 1558, "speed": 4000}}',""
1.86,POSITION,'{"8": {"position": 1705, "speed": 4000}, "9": {"position": 1359, "speed": 4000}, "10": {"position": 1344, "speed": 4000}, "11": {"position": 1586, "speed": 4000}}',""
1.88,POSITION,'{"8": {"position": 1706, "speed": 4000}, "9": {"position": 1357, "speed": 4000}, "10": {"position": 1343, "speed": 4000}, "11": {"position": 1589, "speed": 4000}}',""
1.89,POSITION,'{"12": {"position": 1464, "speed": 4000}, "13": {"position": 1560, "speed": 4000}}',""
1.9,POSITION,'{"12": {"position": 1461, "speed": 4000}}',""
1.9,POSITION,'{"8": {"position": 1707, "speed": 4000}, "9": {"position": 1355, "speed": 4000}, "10": {"position": 1342, "speed": 4000}, "11": {"position": 1590, "speed": 4000}}',""
1.91,POSITION,'{"12": {"position": 1456, "speed": 4000}, "13": {"position": 1562, "speed": 4000}}',""
1.93,POSITION,'{"5": {"position": 1482, "speed": 4000}}',""
1.93,POSITION,'{"12": {"position": 1453, "speed": 4000}, "13": {"position": 1563, "speed": 4000}}',""
1.93,POSITION,'{"8": {"position": 1709, "speed": 4000}, "9": {"position": 1353, "speed": 4000}, "10": {"position": 1340, "speed": 4000}, "11": {"position": 1593, "speed": 4000}}',""
1.94,POSITION,'{"7": {"position": 1594, "speed": 4000}, "6": {"position": 1513, "speed": 4000}}',""
1.94,POSITION,'{"5": {"position": 1478, "speed": 4000}}',""
1.94,POSITION,'{"12": {"position": 1445, "speed": 4000}, "13": {"position": 1565, "speed": 4000}}',""
1.94,POSITION,'{"8": {"position": 1710, "speed": 4000}, "9": {"position": 1352, "speed": 4000}, "10": {"position": 1339, "speed": 4000}, "11": {"position": 1595, "speed": 4000}}',""
1.95,POSITION,'{"7": {"position": 1574, "speed": 4000}, "6": {"position": 1529, "speed": 4000}}',""
1.95,POSITION,'{"5": {"position": 1458, "speed": 4000}}',""
1.95,POSITION,'{"12": {"position": 1437, "speed": 4000}, "13": {"position": 1567, "speed": 4000}}',""
1.97,POSITION,'{"7": {"position": 1571, "speed": 4000}, "6": {"position": 1531, "speed": 4000}}',""
1.97,POSITION,'{"5": {"position": 1455, "speed": 4000}}',""
1.97,POSITION,'{"12": {"position": 1429, "speed": 4000}, "13": {"position": 1570, "speed": 4000}}',""
1.97,POSITION,'{"8": {"position": 1711, "speed": 4000}, "9": {"position": 1350, "speed": 4000}, "10": {"position": 1338, "speed": 4000}, "11": {"position": 1597, "speed": 4000}}',""
1.98,POSITION,'{"7": {"position": 1568, "speed": 4000}, "6": {"position": 1533, "speed": 4000}}',""
1.98,POSITION,'{"5": {"position": 1453, "speed": 4000}}',""
1.98,POSITION,'{"12": {"position": 1425, "speed": 4000}, "13": {"position": 1571, "speed": 4000}}',""
2.0,POSITION,'{"7": {"position": 1564, "speed": 4000}, "6": {"position": 1536, "speed": 4000}}',""
2.0,POSITION,'{"5": {"position": 1449, "speed": 4000}}',""
2.0,POSITION,'{"12": {"position": 1418, "speed": 4000}, "13": {"position": 1573, "speed": 4000}}',""
2.0,POSITION,'{"8": {"position": 1713, "speed": 4000}, "9": {"position": 1348, "speed": 4000}, "10": {"position": 1336, "speed": 4000}, "11": {"position": 1599, "speed": 4000}}',""
2.01,POSITION,'{"7": {"position": 1560, "speed": 4000}, "6": {"position": 1539, "speed": 4000}}',""
2.01,POSITION,'{"5": {"position": 1444, "speed": 4000}}',""
2.01,POSITION,'{"12": {"position": 1410, "speed": 4000}, "13": {"position": 1575, "speed": 4000}}',""
2.03,POSITION,'{"7": {"position": 1558, "speed": 4000}, "6": {"position": 1541, "speed": 4000}}',""
2.03,POSITION,'{"5": {"position": 1441, "speed": 4000}}',""
2.03,POSITION,'{"12": {"position": 1402, "speed": 4000}, "13": {"position": 1577, "speed": 4000}}',""
2.04,POSITION,'{"7": {"position": 1556, "speed": 4000}, "6": {"position": 1542, "speed": 4000}}',""
2.04,POSITION,'{"5": {"position": 1438, "speed": 4000}}',""
2.04,POSITION,'{"12": {"position": 1393, "speed": 4000}, "13": {"position": 1580, "speed": 4000}}',""
2.05,POSITION,'{"12": {"position": 1387, "speed": 4000}, "13": {"position": 1582, "speed": 4000}}',""
2.06,POSITION,'{"8": {"position": 1715, "speed": 4000}, "9": {"position": 1346, "speed": 4000}, "10": {"position": 1334, "speed": 4000}, "11": {"position": 1602, "speed": 4000}}',""
2.07,POSITION,'{"7": {"position": 1553, "speed": 4000}, "6": {"position": 1544, "speed": 4000}}',""
2.07,POSITION,'{"5": {"position": 1435, "speed": 4000}}',""
2.07,POSITION,'{"12": {"position": 1377, "speed": 4000}, "13": {"position": 1584, "speed": 4000}}',""
2.08,POSITION,'{"5": {"position": 1433, "speed": 4000}}',""
2.08,POSITION,'{"12": {"position": 1368, "speed": 4000}, "13": {"position": 1587, "speed": 4000}}',""
2.09,POSITION,'{"5": {"position": 1431, "speed": 4000}}',""
2.09,POSITION,'{"12": {"position": 1364, "speed": 4000}, "13": {"position": 1588, "speed": 4000}}',""
2.11,POSITION,'{"7": {"position": 1551, "speed": 4000}, "6": {"position": 1546, "speed": 4000}}',""
2.11,POSITION,'{"5": {"position": 1428, "speed": 4000}}',""
2.11,POSITION,'{"12": {"position": 1356, "speed": 4000}, "13": {"position": 1590, "speed": 4000}}',""
2.11,POSITION,'{"8": {"position": 1716, "speed": 4000}, "9": {"position": 1344, "speed": 4000}, "10": {"position": 1333, "speed": 4000}, "11": {"position": 1604, "speed": 4000}}',""
2.12,POSITION,'{"12": {"position": 1352, "speed": 4000}, "13": {"position": 1592, "speed": 4000}}',""
2.12,POSITION,'{"8": {"position": 1718, "speed": 4000}, "9": {"position": 1341, "speed": 4000}, "10": {"position": 1331, "speed": 4000}, "11": {"position": 1607, "speed": 4000}}',""
2.14,POSITION,'{"5": {"position": 1424, "speed": 4000}}',""
2.14,POSITION,'{"12": {"position": 1345, "speed": 4000}, "13": {"position": 1594, "speed": 4000}}',""
2.15,POSITION,'{"5": {"position": 1421, "speed": 4000}}',""
2.15,POSITION,'{"12": {"position": 1336, "speed": 4000}, "13": {"position": 1596, "speed": 4000}}',""
2.15,POSITION,'{"8": {"position": 1720, "speed": 4000}, "9": {"position": 1339, "speed": 4000}, "10": {"position": 1329, "speed": 4000}, "11": {"position": 1610, "speed": 4000}}',""
2.16,POSITION,'{"5": {"position": 1419, "speed": 4000}}',""
2.16,POSITION,'{"12": {"position": 1332, "speed": 4000}, "13": {"position": 1597, "speed": 4000}}',""
2.18,POSITION,'{"5": {"position": 1414, "speed": 4000}}',""
2.18,POSITION,'{"12": {"position": 1324, "speed": 4000}, "13": {"position": 1600, "speed": 4000}}',""
2.18,POSITION,'{"8": {"position": 1722, "speed": 4000}, "9": {"position": 1336, "speed": 4000}, "10": {"position": 1327, "speed": 4000}, "11": {"position": 1613, "speed": 4000}}',""
2.19,POSITION,'{"7": {"position": 1549, "speed": 4000}, "6": {"position": 1547, "speed": 4000}}',""
2.19,POSITION,'{"5": {"position": 1409, "speed": 4000}}',""
2.19,POSITION,'{"12": {"position": 1316, "speed": 4000}, "13": {"position": 1602, "speed": 4000}}',""
2.2,POSITION,'{"5": {"position": 1406, "speed": 4000}}',""
2.2,POSITION,'{"12": {"position": 1312, "speed": 4000}, "13": {"position": 1603, "speed": 4000}}',""
2.2,POSITION,'{"8": {"position": 1724, "speed": 4000}, "9": {"position": 1334, "speed": 4000}, "10": {"position": 1325, "speed": 4000}, "11": {"position": 1616, "speed": 4000}}',""
2.22,POSITION,'{"5": {"position": 1401, "speed": 4000}}',""
2.22,POSITION,'{"12": {"position": 1304, "speed": 4000}, "13": {"position": 1605, "speed": 4000}}',""
2.23,POSITION,'{"8": {"position": 1726, "speed": 4000}, "9": {"position": 1332, "speed": 4000}, "10": {"position": 1323, "speed": 4000}, "11": {"position": 1619, "speed": 4000}}',""
2.23,POSITION,'{"7": {"position": 1547, "speed": 4000}, "6": {"position": 1549, "speed": 4000}}',""
2.23,POSITION,'{"5": {"position": 1395, "speed": 4000}}',""
2.23,POSITION,'{"12": {"position": 1295, "speed": 4000}, "13": {"position": 1608, "speed": 4000}}',""
2.24,POSITION,'{"5": {"position": 1393, "speed": 4000}}',""
2.24,POSITION,'{"12": {"position": 1291, "speed": 4000}, "13": {"position": 1609, "speed": 4000}}',""
2.25,POSITION,'{"7": {"position": 1545, "speed": 4000}, "6": {"position": 1551, "speed": 4000}}',""
2.25,POSITION,'{"5": {"position": 1380, "speed": 4000}}',""
2.25,POSITION,'{"12": {"position": 1282, "speed": 4000}, "13": {"position": 1612, "speed": 4000}}',""
2.26,POSITION,'{"8": {"position": 1727, "speed": 4000}, "9": {"position": 1330, "speed": 4000}, "10": {"position": 1322, "speed": 4000}, "11": {"position": 1621, "speed": 4000}}',""
2.27,POSITION,'{"7": {"position": 1542, "speed": 4000}, "6": {"position": 1552, "speed": 4000}}',""
2.27,POSITION,'{"12": {"position": 1273, "speed": 4000}, "13": {"position": 1614, "speed": 4000}}',""
2.27,POSITION,'{"8": {"position": 1728, "speed": 4000}, "9": {"position": 1329, "speed": 4000}, "10": {"position": 1321, "speed": 4000}, "11": {"position": 1623, "speed": 4000}}',""
2.28,POSITION,'{"12": {"position": 1268, "speed": 4000}, "13": {"position": 1616, "speed": 4000}}',""
2.29,POSITION,'{"7": {"position": 1540, "speed": 4000}, "6": {"position": 1554, "speed": 4000}}',""
2.29,POSITION,'{"12": {"position": 1260, "speed": 4000}, "13": {"position": 1618, "speed": 4000}}',""
2.3,POSITION,'{"8": {"position": 1729, "speed": 4000}, "9": {"position": 1327, "speed": 4000}, "10": {"position": 1320, "speed": 4000}, "11": {"position": 1624, "speed": 4000}}',""
2.31,POSITION,'{"12": {"position": 1252, "speed": 4000}, "13": {"position": 1620, "speed": 4000}}',""
2.32,POSITION,'{"12": {"position": 1247, "speed": 4000}, "13": {"position": 1622, "speed": 4000}}',""
2.33,POSITION,'{"12": {"position": 1238, "speed": 4000}, "13": {"position": 1624, "speed": 4000}}',""
2.34,POSITION,'{"12": {"position": 1233, "speed": 4000}, "13": {"position": 1626, "speed": 4000}}',""
