time,instruction,arg_1,arg_2
3.58,POSITION,'{"4": {"position": 1552, "speed": 4000}, "1": {"position": 859, "speed": 4000}}',""
3.58,POSITION,'{"2": {"position": 1375, "speed": 4000}, "3": {"position": 965, "speed": 4000}}',""
3.61,POSITION,{},""
3.61,POSITION,'{"4": {"position": 1554, "speed": 4000}, "1": {"position": 861, "speed": 4000}}',""
3.63,POSITION,'{"4": {"position": 1555, "speed": 4000}, "1": {"position": 864, "speed": 4000}}',""
3.63,POSITION,'{"2": {"position": 1377, "speed": 4000}, "3": {"position": 963, "speed": 4000}}',""
3.65,POSITION,'{"4": {"position": 1556, "speed": 4000}, "1": {"position": 867, "speed": 4000}}',""
3.66,POSITION,'{"2": {"position": 1380, "speed": 4000}, "3": {"position": 961, "speed": 4000}}',""
3.67,POSITION,'{"4": {"position": 1557, "speed": 4000}, "1": {"position": 869, "speed": 4000}}',""
3.67,POSITION,'{"2": {"position": 1382, "speed": 4000}, "3": {"position": 959, "speed": 4000}}',""
3.67,POSITION,'{"4": {"position": 1559, "speed": 4000}, "1": {"position": 872, "speed": 4000}}',""
3.7,POSITION,'{"4": {"position": 1560, "speed": 4000}, "1": {"position": 875, "speed": 4000}}',""
3.7,POSITION,'{"2": {"position": 1385, "speed": 4000}, "3": {"position": 956, "speed": 4000}}',""
3.7,POSITION,'{"2": {"position": 1386, "speed": 4000}, "3": {"position": 954, "speed": 4000}}',""
3.72,POSITION,{},""
3.72,POSITION,'{"4": {"position": 1562, "speed": 4000}, "1": {"position": 878, "speed": 4000}}',""
3.73,POSITION,'{"4": {"position": 1563, "speed": 4000}, "1": {"position": 881, "speed": 4000}}',""
3.73,POSITION,'{"2": {"position": 1389, "speed": 4000}, "3": {"position": 952, "speed": 4000}}',""
3.75,POSITION,'{"4": {"position": 1564, "speed": 4000}, "1": {"position": 883, "speed": 4000}}',""
3.75,POSITION,'{"2": {"position": 1391, "speed": 4000}, "3": {"position": 950, "speed": 4000}}',""
3.78,POSITION,'{"4": {"position": 1565, "speed": 4000}, "1": {"position": 885, "speed": 4000}}',""
3.78,POSITION,'{"2": {"position": 1393, "speed": 4000}, "3": {"position": 949, "speed": 4000}}',""
3.79,POSITION,'{"4": {"position": 1566, "speed": 4000}, "1": {"position": 888, "speed": 4000}}',""
3.79,POSITION,'{"2": {"position": 1395, "speed": 4000}, "3": {"position": 947, "speed": 4000}}',""
3.79,POSITION,'{"4": {"position": 1568, "speed": 4000}, "1": {"position": 892, "speed": 4000}}',""
3.82,POSITION,'{"4": {"position": 1570, "speed": 4000}, "1": {"position": 895, "speed": 4000}}',""
3.82,POSITION,'{"2": {"position": 1397, "speed": 4000}, "3": {"position": 945, "speed": 4000}}',""
3.82,POSITION,'{"2": {"position": 1398, "speed": 4000}, "3": {"position": 943, "speed": 4000}}',""
3.84,POSITION,'{"4": {"position": 1571, "speed": 4000}, "1": {"position": 897, "speed": 4000}}',""
3.88,POSITION,'{"4": {"position": 1572, "speed": 4000}, "1": {"position": 900, "speed": 4000}}',""
3.88,POSITION,'{"2": {"position": 1400, "speed": 4000}, "3": {"position": 942, "speed": 4000}}',""
3.9,POSITION,'{"4": {"position": 1573, "speed": 4000}, "1": {"position": 902, "speed": 4000}}',""
3.9,POSITION,'{"2": {"position": 1402, "speed": 4000}, "3": {"position": 940, "speed": 4000}}',""
3.9,POSITION,'{"4": {"position": 1574, "speed": 4000}, "1": {"position": 904, "speed": 4000}}',""
3.91,POSITION,'{"2": {"position": 1404, "speed": 4000}, "3": {"position": 938, "speed": 4000}}',""
3.92,POSITION,'{"4": {"position": 1575, "speed": 4000}, "1": {"position": 906, "speed": 4000}}',""
3.96,POSITION,'{"4": {"position": 1576, "speed": 4000}, "1": {"position": 909, "speed": 4000}}',""
3.96,POSITION,'{"2": {"position": 1406, "speed": 4000}, "3": {"position": 936, "speed": 4000}}',""
3.97,POSITION,{},""
3.98,POSITION,'{"4": {"position": 1577, "speed": 4000}, "1": {"position": 911, "speed": 4000}}',""
4.03,POSITION,'{"4": {"position": 1579, "speed": 4000}, "1": {"position": 914, "speed": 4000}}',""
4.03,POSITION,'{"2": {"position": 1408, "speed": 4000}, "3": {"position": 934, "speed": 4000}}',""
4.03,POSITION,'{"4": {"position": 1581, "speed": 4000}, "1": {"position": 918, "speed": 4000}}',""
4.03,POSITION,'{"4": {"position": 1582, "speed": 4000}, "1": {"position": 920, "speed": 4000}}',""
4.05,POSITION,'{"2": {"position": 1411, "speed": 4000}, "3": {"position": 932, "speed": 4000}}',""
4.05,POSITION,'{"4": {"position": 1583, "speed": 4000}, "1": {"position": 923, "speed": 4000}}',""
4.08,POSITION,'{"4": {"position": 1585, "speed": 4000}, "1": {"position": 926, "speed": 4000}}',""
4.08,POSITION,'{"2": {"position": 1415, "speed": 4000}, "3": {"position": 928, "speed": 4000}}',""
4.08,POSITION,'{"4": {"position": 1586, "speed": 4000}, "1": {"position": 929, "speed": 4000}}',""
4.09,POSITION,'{"2": {"position": 1419, "speed": 4000}, "3": {"position": 924, "speed": 4000}}',""
4.11,POSITION,'{"4": {"position": 1587, "speed": 4000}, "1": {"position": 932, "speed": 4000}}',""
4.11,POSITION,'{"2": {"position": 1421, "speed": 4000}, "3": {"position": 923, "speed": 4000}}',""
4.11,POSITION,'{"2": {"position": 1423, "speed": 4000}, "3": {"position": 921, "speed": 4000}}',""
4.15,POSITION,'{"4": {"position": 1589, "speed": 4000}, "1": {"position": 934, "speed": 4000}}',""
4.15,POSITION,'{"2": {"position": 1424, "speed": 4000}, "3": {"position": 919, "speed": 4000}}',""
4.15,POSITION,'{"0": {"position": 1928, "speed": 4000}}',""
4.15,POSITION,{},""
4.15,POSITION,'{"4": {"position": 1590, "speed": 4000}, "1": {"position": 937, "speed": 4000}}',""
4.18,POSITION,'{"2": {"position": 1426, "speed": 4000}, "3": {"position": 918, "speed": 4000}}',""
4.21,POSITION,'{"4": {"position": 1591, "speed": 4000}, "1": {"position": 939, "speed": 4000}}',""
4.21,POSITION,'{"2": {"position": 1428, "speed": 4000}, "3": {"position": 916, "speed": 4000}}',""
4.21,POSITION,'{"4": {"position": 1592, "speed": 4000}, "1": {"position": 941, "speed": 4000}}',""
4.25,POSITION,'{"4": {"position": 1594, "speed": 4000}, "1": {"position": 946, "speed": 4000}}',""
4.25,POSITION,'{"2": {"position": 1432, "speed": 4000}, "3": {"position": 912, "speed": 4000}}',""
4.25,POSITION,'{"4": {"position": 1595, "speed": 4000}, "1": {"position": 948, "speed": 4000}}',""
4.27,POSITION,{},""
4.27,POSITION,'{"4": {"position": 1598, "speed": 4000}, "1": {"position": 953, "speed": 4000}}',""
4.27,POSITION,'{"2": {"position": 1434, "speed": 4000}, "3": {"position": 911, "speed": 4000}}',""
4.28,POSITION,'{"4": {"position": 1600, "speed": 4000}, "1": {"position": 958, "speed": 4000}}',""
4.28,POSITION,'{"2": {"position": 1435, "speed": 4000}, "3": {"position": 909, "speed": 4000}}',""
4.28,POSITION,'{"4": {"position": 1602, "speed": 4000}, "1": {"position": 961, "speed": 4000}}',""
4.3,POSITION,'{"2": {"position": 1437, "speed": 4000}, "3": {"position": 908, "speed": 4000}}',""
4.3,POSITION,'{"4": {"position": 1603, "speed": 4000}, "1": {"position": 965, "speed": 4000}}',""
4.33,POSITION,'{"4": {"position": 1605, "speed": 4000}, "1": {"position": 967, "speed": 4000}}',""
4.33,POSITION,'{"2": {"position": 1439, "speed": 4000}, "3": {"position": 906, "speed": 4000}}',""
4.33,POSITION,'{"4": {"position": 1606, "speed": 4000}, "1": {"position": 970, "speed": 4000}}',""
4.35,POSITION,'{"4": {"position": 1607, "speed": 4000}, "1": {"position": 972, "speed": 4000}}',""
4.36,POSITION,'{"0": {"position": 1930, "speed": 4000}}',""
4.38,POSITION,'{"2": {"position": 1441, "speed": 4000}, "3": {"position": 904, "speed": 4000}}',""
4.4,POSITION,'{"4": {"position": 1608, "speed": 4000}, "1": {"position": 975, "speed": 4000}}',""
4.41,POSITION,{},""
4.44,POSITION,'{"4": {"position": 1609, "speed": 4000}, "1": {"position": 977, "speed": 4000}}',""
4.78,POSITION,'{"0": {"position": 1932, "speed": 4000}}',""
4.78,POSITION,'{"2": {"position": 1439, "speed": 4000}, "3": {"position": 905, "speed": 4000}}',""
4.8,POSITION,'{"0": {"position": 1934, "speed": 4000}}',""
4.83,POSITION,'{"2": {"position": 1438, "speed": 4000}, "3": {"position": 907, "speed": 4000}}',""
4.84,POSITION,'{"0": {"position": 1936, "speed": 4000}}',""
4.85,POSITION,'{"2": {"position": 1436, "speed": 4000}, "3": {"position": 909, "speed": 4000}}',""
4.87,POSITION,'{"2": {"position": 1433, "speed": 4000}, "3": {"position": 911, "speed": 4000}}',""
4.9,POSITION,'{"0": {"position": 1938, "speed": 4000}}',""
4.9,POSITION,'{"4": {"position": 1608, "speed": 4000}, "1": {"position": 975, "speed": 4000}}',""
4.9,POSITION,'{"1": {"position": 973, "speed": 4000}}',""
4.92,POSITION,'{"2": {"position": 1430, "speed": 4000}, "3": {"position": 914, "speed": 4000}}',""
4.92,POSITION,'{"2": {"position": 1425, "speed": 4000}, "3": {"position": 919, "speed": 4000}}',""
4.95,POSITION,'{"4": {"position": 1605, "speed": 4000}, "1": {"position": 969, "speed": 4000}}',""
4.95,POSITION,'{"2": {"position": 1420, "speed": 4000}, "3": {"position": 923, "speed": 4000}}',""
4.96,POSITION,'{"4": {"position": 1604, "speed": 4000}, "1": {"position": 967, "speed": 4000}}',""
4.96,POSITION,'{"2": {"position": 1417, "speed": 4000}, "3": {"position": 926, "speed": 4000}}',""
4.96,POSITION,'{"4": {"position": 1602, "speed": 4000}, "1": {"position": 962, "speed": 4000}}',""
4.96,POSITION,'{"2": {"position": 1413, "speed": 4000}, "3": {"position": 930, "speed": 4000}}',""
4.99,POSITION,'{"4": {"position": 1599, "speed": 4000}, "1": {"position": 957, "speed": 4000}}',""
4.99,POSITION,'{"2": {"position": 1410, "speed": 4000}, "3": {"position": 933, "speed": 4000}}',""
5.0,POSITION,'{"4": {"position": 1598, "speed": 4000}, "1": {"position": 954, "speed": 4000}}',""
5.0,POSITION,'{"2": {"position": 1408, "speed": 4000}, "3": {"position": 935, "speed": 4000}}',""
5.02,POSITION,'{"4": {"position": 1596, "speed": 4000}, "1": {"position": 950, "speed": 4000}}',""
5.02,POSITION,'{"2": {"position": 1404, "speed": 4000}, "3": {"position": 938, "speed": 4000}}',""
5.02,POSITION,'{"8": {"position": 1651, "speed": 4000}, "9": {"position": 1428, "speed": 4000}, "10": {"position": 1398, "speed": 4000}, "11": {"position": 1502, "speed": 4000}}',""
5.03,POSITION,'{"4": {"position": 1595, "speed": 4000}, "1": {"position": 947, "speed": 4000}}',""
5.03,POSITION,'{"2": {"position": 1402, "speed": 4000}, "3": {"position": 940, "speed": 4000}}',""
5.04,POSITION,'{"4": {"position": 1593, "speed": 4000}, "1": {"position": 944, "speed": 4000}}',""
5.04,POSITION,'{"2": {"position": 1399, "speed": 4000}, "3": {"position": 943, "speed": 4000}}',""
5.04,POSITION,'{"4": {"position": 1592, "speed": 4000}, "1": {"position": 942, "speed": 4000}}',""
5.06,POSITION,'{"8": {"position": 1652, "speed": 4000}, "9": {"position": 1426, "speed": 4000}, "10": {"position": 1397, "speed": 4000}, "11": {"position": 1503, "speed": 4000}}',""
5.07,POSITION,'{"4": {"position": 1590, "speed": 4000}, "1": {"position": 937, "speed": 4000}}',""
5.07,POSITION,'{"2": {"position": 1396, "speed": 4000}, "3": {"position": 945, "speed": 4000}}',""
5.07,POSITION,'{"4": {"position": 1589, "speed": 4000}, "1": {"position": 934, "speed": 4000}}',""
5.1,POSITION,'{"2": {"position": 1394, "speed": 4000}, "3": {"position": 947, "speed": 4000}}',""
5.1,POSITION,'{"8": {"position": 1653, "speed": 4000}, "9": {"position": 1425, "speed": 4000}, "10": {"position": 1396, "speed": 4000}, "11": {"position": 1505, "speed": 4000}}',""
5.1,POSITION,'{"4": {"position": 1587, "speed": 4000}, "1": {"position": 930, "speed": 4000}}',""
5.11,POSITION,'{"0": {"position": 1940, "speed": 4000}}',""
5.13,POSITION,'{"4": {"position": 1585, "speed": 4000}, "1": {"position": 926, "speed": 4000}}',""
5.13,POSITION,'{"2": {"position": 1392, "speed": 4000}, "3": {"position": 950, "speed": 4000}}',""
5.13,POSITION,'{"8": {"position": 1654, "speed": 4000}, "9": {"position": 1424, "speed": 4000}, "10": {"position": 1395, "speed": 4000}, "11": {"position": 1507, "speed": 4000}}',""
5.15,POSITION,'{"8": {"position": 1655, "speed": 4000}, "9": {"position": 1422, "speed": 4000}, "10": {"position": 1394, "speed": 4000}, "11": {"position": 1508, "speed": 4000}}',""
5.15,POSITION,'{"0": {"position": 1942, "speed": 4000}}',""
5.16,POSITION,'{"4": {"position": 1583, "speed": 4000}, "1": {"position": 923, "speed": 4000}}',""
5.16,POSITION,'{"2": {"position": 1387, "speed": 4000}, "3": {"position": 954, "speed": 4000}}',""
5.16,POSITION,'{"4": {"position": 1582, "speed": 4000}, "1": {"position": 921, "speed": 4000}}',""
5.16,POSITION,'{"8": {"position": 1657, "speed": 4000}, "9": {"position": 1420, "speed": 4000}, "10": {"position": 1392, "speed": 4000}, "11": {"position": 1511, "speed": 4000}}',""
5.16,POSITION,'{"0": {"position": 1950, "speed": 4000}}',""
5.18,POSITION,'{"4": {"position": 1580, "speed": 4000}, "1": {"position": 916, "speed": 4000}}',""
