state,interaction_name
IDLE,idle_1
ACTIVATING,waking
INTERRUPTED_ACTIVATING,waking_fast
ACTIVE,hey_mate
ACTIVE,surprised_2
ACTIVE,now_that_youre_here
ACTIVE,fear
ACTIVE,on_my_own
ACTIVE,confused
ACTIVE,dream_understand
ACTIVE,look_around
ACTIVE,dream_see_everything
ACTIVE,blinking
ACTIVE,just_get_a_hold
ACTIVE,short_rest_blink
ACTIVE,um_2
INTERRUPTED_DEACTIVATING,oh_youre_off
INTERRUPTED_DEACTIVATING,falling_asleep_fast
DEACTIVATING,bye_come_back_soon
DEACTIVATING,falling_asleep
