state,interaction_name
IDLE,idle_1
ACTIVATING,waking
INTERRUPTED_ACTIVATING,waking_fast
ACTIVE,hey_mate
ACTIVE,confused
ACTIVE,come_here_face
ACTIVE,surprised_2
ACTIVE,do_you_really_mean
ACTIVE,fear
ACTIVE,dream_see_everything
ACTIVE,look_around
ACTIVE,cant_stop_thinking
ACTIVE,confused
ACTIVE,just_get_a_hold
ACTIVE,um_2
INTERRUPTED_DEACTIVATING,oh_youre_off
INTERRUPTED_DEACTIVATING,falling_asleep_fast
DEACTIVATING,see_ya_later
DEACTIVATING,falling_asleep
