state,interaction_name
IDLE,idle_1
ACTIVATING,waking
INTERRUPTED_ACTIVATING,waking_fast
ACTIVE,hey_its_you
ACTIVE,blinking
ACTIVE,you_havent_visited
ACTIVE,look_around
ACTIVE,dream_understand
ACTIVE,anger
ACTIVE,nothing_sticks
ACTIVE,blinking
ACTIVE,cant_stop_thinking
ACTIVE,surprised_2
ACTIVE,do_you_really_mean
ACTIVE,look_around
INTERRUPTED_DEACTIVATING,oh_youre_off
INTERRUPTED_DEACTIVATING,falling_asleep_fast
DEACTIVATING,see_ya_later
DEACTIVATING,falling_asleep
