time,instruction,arg_1,arg_2
0.0,POSITION,'{"8": {"position": 2175, "speed": 8000}, "9": {"position": 824, "speed": 8000}, "10": {"position": 824, "speed": 8000}, "11": {"position": 2175, "speed": 8000}}',""
0.01,POSITION,'{"8": {"position": 2179, "speed": 8000}, "9": {"position": 820, "speed": 8000}, "10": {"position": 820, "speed": 8000}, "11": {"position": 2179, "speed": 8000}}',""
0.03,POSITION,'{"8": {"position": 2185, "speed": 8000}, "9": {"position": 814, "speed": 8000}, "10": {"position": 814, "speed": 8000}, "11": {"position": 2185, "speed": 8000}}',""
0.04,POSITION,'{"8": {"position": 2188, "speed": 8000}, "9": {"position": 811, "speed": 8000}, "10": {"position": 811, "speed": 8000}, "11": {"position": 2188, "speed": 8000}}',""
0.05,POSITION,'{"8": {"position": 2200, "speed": 8000}, "9": {"position": 800, "speed": 8000}, "10": {"position": 800, "speed": 8000}, "11": {"position": 2200, "speed": 8000}}',""
0.41,POSITION,'{"8": {"position": 2191, "speed": 8000}, "9": {"position": 808, "speed": 8000}, "10": {"position": 808, "speed": 8000}, "11": {"position": 2191, "speed": 8000}}',""
0.43,POSITION,'{"8": {"position": 2187, "speed": 8000}, "9": {"position": 812, "speed": 8000}, "10": {"position": 812, "speed": 8000}, "11": {"position": 2187, "speed": 8000}}',""
0.46,POSITION,'{"8": {"position": 2183, "speed": 8000}, "9": {"position": 816, "speed": 8000}, "10": {"position": 816, "speed": 8000}, "11": {"position": 2183, "speed": 8000}}',""
0.47,POSITION,'{"8": {"position": 2180, "speed": 8000}, "9": {"position": 819, "speed": 8000}, "10": {"position": 819, "speed": 8000}, "11": {"position": 2180, "speed": 8000}}',""
0.48,POSITION,'{"8": {"position": 2177, "speed": 8000}, "9": {"position": 822, "speed": 8000}, "10": {"position": 822, "speed": 8000}, "11": {"position": 2177, "speed": 8000}}',""
0.49,POSITION,'{"8": {"position": 2161, "speed": 8000}, "9": {"position": 838, "speed": 8000}, "10": {"position": 838, "speed": 8000}, "11": {"position": 2161, "speed": 8000}}',""
0.51,POSITION,'{"8": {"position": 2132, "speed": 8000}, "9": {"position": 867, "speed": 8000}, "10": {"position": 867, "speed": 8000}, "11": {"position": 2132, "speed": 8000}}',""
0.52,POSITION,'{"8": {"position": 1986, "speed": 8000}, "9": {"position": 1013, "speed": 8000}, "10": {"position": 1013, "speed": 8000}, "11": {"position": 1986, "speed": 8000}}',""
0.53,POSITION,'{"8": {"position": 1787, "speed": 8000}, "9": {"position": 1212, "speed": 8000}, "10": {"position": 1212, "speed": 8000}, "11": {"position": 1787, "speed": 8000}}',""
0.54,POSITION,'{"8": {"position": 1767, "speed": 8000}, "9": {"position": 1232, "speed": 8000}, "10": {"position": 1232, "speed": 8000}, "11": {"position": 1767, "speed": 8000}}',""
0.56,POSITION,'{"8": {"position": 1567, "speed": 8000}, "9": {"position": 1432, "speed": 8000}, "10": {"position": 1432, "speed": 8000}, "11": {"position": 1567, "speed": 8000}}',""
0.57,POSITION,'{"8": {"position": 1542, "speed": 8000}, "9": {"position": 1457, "speed": 8000}, "10": {"position": 1457, "speed": 8000}, "11": {"position": 1542, "speed": 8000}}',""
0.58,POSITION,'{"8": {"position": 1492, "speed": 8000}, "9": {"position": 1507, "speed": 8000}, "10": {"position": 1507, "speed": 8000}, "11": {"position": 1492, "speed": 8000}}',""
0.6,POSITION,'{"8": {"position": 1447, "speed": 8000}, "9": {"position": 1552, "speed": 8000}, "10": {"position": 1552, "speed": 8000}, "11": {"position": 1447, "speed": 8000}}',""
0.61,POSITION,'{"8": {"position": 1429, "speed": 8000}, "9": {"position": 1570, "speed": 8000}, "10": {"position": 1570, "speed": 8000}, "11": {"position": 1429, "speed": 8000}}',""
0.62,POSITION,'{"8": {"position": 1404, "speed": 8000}, "9": {"position": 1595, "speed": 8000}, "10": {"position": 1595, "speed": 8000}, "11": {"position": 1404, "speed": 8000}}',""
0.63,POSITION,'{"8": {"position": 1399, "speed": 8000}, "9": {"position": 1600, "speed": 8000}, "10": {"position": 1600, "speed": 8000}, "11": {"position": 1399, "speed": 8000}}',""
0.65,POSITION,'{"8": {"position": 1408, "speed": 8000}, "9": {"position": 1591, "speed": 8000}, "10": {"position": 1591, "speed": 8000}, "11": {"position": 1408, "speed": 8000}}',""
0.66,POSITION,'{"8": {"position": 1439, "speed": 8000}, "9": {"position": 1560, "speed": 8000}, "10": {"position": 1560, "speed": 8000}, "11": {"position": 1439, "speed": 8000}}',""
0.67,POSITION,'{"8": {"position": 1464, "speed": 8000}, "9": {"position": 1535, "speed": 8000}, "10": {"position": 1535, "speed": 8000}, "11": {"position": 1464, "speed": 8000}}',""
0.68,POSITION,'{"8": {"position": 1633, "speed": 8000}, "9": {"position": 1366, "speed": 8000}, "10": {"position": 1366, "speed": 8000}, "11": {"position": 1633, "speed": 8000}}',""
0.7,POSITION,'{"8": {"position": 1683, "speed": 8000}, "9": {"position": 1316, "speed": 8000}, "10": {"position": 1316, "speed": 8000}, "11": {"position": 1683, "speed": 8000}}',""
0.71,POSITION,'{"8": {"position": 1840, "speed": 8000}, "9": {"position": 1159, "speed": 8000}, "10": {"position": 1159, "speed": 8000}, "11": {"position": 1840, "speed": 8000}}',""
0.72,POSITION,'{"8": {"position": 1847, "speed": 8000}, "9": {"position": 1152, "speed": 8000}, "10": {"position": 1152, "speed": 8000}, "11": {"position": 1847, "speed": 8000}}',""
0.74,POSITION,'{"8": {"position": 1871, "speed": 8000}, "9": {"position": 1128, "speed": 8000}, "10": {"position": 1128, "speed": 8000}, "11": {"position": 1871, "speed": 8000}}',""
0.75,POSITION,'{"8": {"position": 1887, "speed": 8000}, "9": {"position": 1112, "speed": 8000}, "10": {"position": 1112, "speed": 8000}, "11": {"position": 1887, "speed": 8000}}',""
0.76,POSITION,'{"8": {"position": 1918, "speed": 8000}, "9": {"position": 1081, "speed": 8000}, "10": {"position": 1081, "speed": 8000}, "11": {"position": 1918, "speed": 8000}}',""
0.77,POSITION,'{"8": {"position": 1933, "speed": 8000}, "9": {"position": 1066, "speed": 8000}, "10": {"position": 1066, "speed": 8000}, "11": {"position": 1933, "speed": 8000}}',""
0.78,POSITION,'{"8": {"position": 1960, "speed": 8000}, "9": {"position": 1039, "speed": 8000}, "10": {"position": 1039, "speed": 8000}, "11": {"position": 1960, "speed": 8000}}',""
0.8,POSITION,'{"8": {"position": 1973, "speed": 8000}, "9": {"position": 1026, "speed": 8000}, "10": {"position": 1026, "speed": 8000}, "11": {"position": 1973, "speed": 8000}}',""
0.81,POSITION,'{"8": {"position": 2004, "speed": 8000}, "9": {"position": 995, "speed": 8000}, "10": {"position": 995, "speed": 8000}, "11": {"position": 2004, "speed": 8000}}',""
0.82,POSITION,'{"8": {"position": 2018, "speed": 8000}, "9": {"position": 981, "speed": 8000}, "10": {"position": 981, "speed": 8000}, "11": {"position": 2018, "speed": 8000}}',""
0.83,POSITION,'{"8": {"position": 2039, "speed": 8000}, "9": {"position": 960, "speed": 8000}, "10": {"position": 960, "speed": 8000}, "11": {"position": 2039, "speed": 8000}}',""
0.84,POSITION,'{"8": {"position": 2048, "speed": 8000}, "9": {"position": 951, "speed": 8000}, "10": {"position": 951, "speed": 8000}, "11": {"position": 2048, "speed": 8000}}',""
0.86,POSITION,'{"8": {"position": 2063, "speed": 8000}, "9": {"position": 936, "speed": 8000}, "10": {"position": 936, "speed": 8000}, "11": {"position": 2063, "speed": 8000}}',""
0.87,POSITION,'{"8": {"position": 2071, "speed": 8000}, "9": {"position": 928, "speed": 8000}, "10": {"position": 928, "speed": 8000}, "11": {"position": 2071, "speed": 8000}}',""
0.88,POSITION,'{"8": {"position": 2086, "speed": 8000}, "9": {"position": 913, "speed": 8000}, "10": {"position": 913, "speed": 8000}, "11": {"position": 2086, "speed": 8000}}',""
0.89,POSITION,'{"8": {"position": 2093, "speed": 8000}, "9": {"position": 906, "speed": 8000}, "10": {"position": 906, "speed": 8000}, "11": {"position": 2093, "speed": 8000}}',""
