time,instruction,arg_1,arg_2
0.06,POSITION,'{"7": {"position": 1468, "speed": 8000}, "6": {"position": 1601, "speed": 8000}}',""
0.06,POSITION,'{"5": {"position": 1318, "speed": 8000}}',""
0.07,POSITION,'{"5": {"position": 1320, "speed": 8000}}',""
0.1,POSITION,'{"5": {"position": 1322, "speed": 8000}}',""
0.13,POSITION,'{"5": {"position": 1324, "speed": 8000}}',""
0.16,POSITION,'{"7": {"position": 1470, "speed": 8000}, "6": {"position": 1599, "speed": 8000}}',""
0.2,POSITION,'{"5": {"position": 1327, "speed": 8000}}',""
0.23,POSITION,'{"5": {"position": 1336, "speed": 8000}}',""
0.24,POSITION,'{"5": {"position": 1341, "speed": 8000}}',""
0.25,POSITION,'{"5": {"position": 1351, "speed": 8000}}',""
0.26,POSITION,'{"5": {"position": 1358, "speed": 8000}}',""
0.28,POSITION,'{"5": {"position": 1374, "speed": 8000}}',""
0.29,POSITION,'{"7": {"position": 1468, "speed": 8000}, "6": {"position": 1601, "speed": 8000}}',""
0.29,POSITION,'{"5": {"position": 1382, "speed": 8000}}',""
0.31,POSITION,'{"7": {"position": 1467, "speed": 8000}, "6": {"position": 1603, "speed": 8000}}',""
0.31,POSITION,'{"5": {"position": 1400, "speed": 8000}}',""
0.32,POSITION,'{"7": {"position": 1465, "speed": 8000}, "6": {"position": 1605, "speed": 8000}}',""
0.32,POSITION,'{"5": {"position": 1417, "speed": 8000}}',""
0.33,POSITION,'{"7": {"position": 1463, "speed": 8000}, "6": {"position": 1607, "speed": 8000}}',""
0.33,POSITION,'{"5": {"position": 1428, "speed": 8000}}',""
0.35,POSITION,'{"5": {"position": 1433, "speed": 8000}}',""
0.36,POSITION,'{"7": {"position": 1462, "speed": 8000}, "6": {"position": 1609, "speed": 8000}}',""
0.36,POSITION,'{"5": {"position": 1439, "speed": 8000}}',""
0.37,POSITION,'{"5": {"position": 1441, "speed": 8000}}',""
0.38,POSITION,'{"5": {"position": 1444, "speed": 8000}}',""
0.41,POSITION,'{"7": {"position": 1461, "speed": 8000}, "6": {"position": 1611, "speed": 8000}}',""
0.41,POSITION,'{"5": {"position": 1446, "speed": 8000}}',""
0.46,POSITION,'{"5": {"position": 1449, "speed": 8000}}',""
0.47,POSITION,'{"5": {"position": 1451, "speed": 8000}}',""
0.48,POSITION,'{"5": {"position": 1458, "speed": 8000}}',""
0.5,POSITION,'{"5": {"position": 1461, "speed": 8000}}',""
0.51,POSITION,'{"5": {"position": 1469, "speed": 8000}}',""
0.52,POSITION,'{"5": {"position": 1472, "speed": 8000}}',""
0.53,POSITION,'{"5": {"position": 1482, "speed": 8000}}',""
0.54,POSITION,'{"5": {"position": 1486, "speed": 8000}}',""
0.56,POSITION,'{"5": {"position": 1495, "speed": 8000}}',""
0.57,POSITION,'{"5": {"position": 1504, "speed": 8000}}',""
0.58,POSITION,'{"5": {"position": 1508, "speed": 8000}}',""
0.59,POSITION,'{"5": {"position": 1515, "speed": 8000}}',""
0.61,POSITION,'{"5": {"position": 1517, "speed": 8000}}',""
0.62,POSITION,'{"5": {"position": 1520, "speed": 8000}}',""
0.67,POSITION,'{"5": {"position": 1517, "speed": 8000}}',""
