time,instruction,arg_1,arg_2
0.0,POSITION,'{"7": {"position": 1426, "speed": 8000}, "6": {"position": 1653, "speed": 8000}}',""
0.0,POSITION,'{"5": {"position": 1201, "speed": 8000}}',""
0.02,POSITION,'{"7": {"position": 1425, "speed": 8000}, "6": {"position": 1655, "speed": 8000}}',""
0.02,POSITION,'{"5": {"position": 1215, "speed": 8000}}',""
0.03,POSITION,'{"5": {"position": 1228, "speed": 8000}}',""
0.04,POSITION,'{"7": {"position": 1424, "speed": 8000}, "6": {"position": 1657, "speed": 8000}}',""
0.04,POSITION,'{"5": {"position": 1235, "speed": 8000}}',""
0.05,POSITION,'{"5": {"position": 1241, "speed": 8000}}',""
0.07,POSITION,'{"5": {"position": 1254, "speed": 8000}}',""
0.08,POSITION,'{"5": {"position": 1263, "speed": 8000}}',""
0.09,POSITION,'{"5": {"position": 1277, "speed": 8000}}',""
0.1,POSITION,'{"5": {"position": 1284, "speed": 8000}}',""
0.12,POSITION,'{"5": {"position": 1299, "speed": 8000}}',""
0.13,POSITION,'{"7": {"position": 1425, "speed": 8000}, "6": {"position": 1655, "speed": 8000}}',""
0.13,POSITION,'{"5": {"position": 1318, "speed": 8000}}',""
0.14,POSITION,'{"5": {"position": 1327, "speed": 8000}}',""
0.15,POSITION,'{"5": {"position": 1350, "speed": 8000}}',""
0.16,POSITION,'{"5": {"position": 1361, "speed": 8000}}',""
0.18,POSITION,'{"7": {"position": 1427, "speed": 8000}, "6": {"position": 1653, "speed": 8000}}',""
0.18,POSITION,'{"5": {"position": 1383, "speed": 8000}}',""
0.19,POSITION,'{"5": {"position": 1393, "speed": 8000}}',""
0.2,POSITION,'{"7": {"position": 1429, "speed": 8000}, "6": {"position": 1650, "speed": 8000}}',""
0.2,POSITION,'{"5": {"position": 1411, "speed": 8000}}',""
0.22,POSITION,'{"5": {"position": 1417, "speed": 8000}}',""
0.23,POSITION,'{"7": {"position": 1432, "speed": 8000}, "6": {"position": 1646, "speed": 8000}}',""
0.23,POSITION,'{"5": {"position": 1427, "speed": 8000}}',""
0.24,POSITION,'{"7": {"position": 1435, "speed": 8000}, "6": {"position": 1643, "speed": 8000}}',""
0.24,POSITION,'{"5": {"position": 1432, "speed": 8000}}',""
0.25,POSITION,'{"7": {"position": 1436, "speed": 8000}, "6": {"position": 1641, "speed": 8000}}',""
0.25,POSITION,'{"5": {"position": 1434, "speed": 8000}}',""
0.27,POSITION,'{"7": {"position": 1438, "speed": 8000}, "6": {"position": 1639, "speed": 8000}}',""
0.27,POSITION,'{"5": {"position": 1438, "speed": 8000}}',""
0.28,POSITION,'{"7": {"position": 1440, "speed": 8000}, "6": {"position": 1637, "speed": 8000}}',""
0.28,POSITION,'{"5": {"position": 1440, "speed": 8000}}',""
0.29,POSITION,'{"5": {"position": 1444, "speed": 8000}}',""
0.31,POSITION,'{"5": {"position": 1446, "speed": 8000}}',""
0.32,POSITION,'{"7": {"position": 1441, "speed": 8000}, "6": {"position": 1635, "speed": 8000}}',""
0.32,POSITION,'{"5": {"position": 1452, "speed": 8000}}',""
0.33,POSITION,'{"5": {"position": 1456, "speed": 8000}}',""
0.34,POSITION,'{"7": {"position": 1443, "speed": 8000}, "6": {"position": 1633, "speed": 8000}}',""
0.34,POSITION,'{"5": {"position": 1466, "speed": 8000}}',""
0.36,POSITION,'{"7": {"position": 1444, "speed": 8000}, "6": {"position": 1631, "speed": 8000}}',""
0.36,POSITION,'{"5": {"position": 1477, "speed": 8000}}',""
0.37,POSITION,'{"5": {"position": 1482, "speed": 8000}}',""
0.38,POSITION,'{"7": {"position": 1446, "speed": 8000}, "6": {"position": 1629, "speed": 8000}}',""
0.38,POSITION,'{"5": {"position": 1491, "speed": 8000}}',""
0.4,POSITION,'{"5": {"position": 1497, "speed": 8000}}',""
0.41,POSITION,'{"5": {"position": 1499, "speed": 8000}}',""
0.42,POSITION,'{"5": {"position": 1502, "speed": 8000}}',""
0.43,POSITION,'{"5": {"position": 1510, "speed": 8000}}',""
0.44,POSITION,'{"5": {"position": 1516, "speed": 8000}}',""
0.45,POSITION,'{"5": {"position": 1532, "speed": 8000}}',""
0.47,POSITION,'{"5": {"position": 1540, "speed": 8000}}',""
0.48,POSITION,'{"7": {"position": 1445, "speed": 8000}, "6": {"position": 1631, "speed": 8000}}',""
0.48,POSITION,'{"5": {"position": 1552, "speed": 8000}}',""
0.49,POSITION,'{"5": {"position": 1556, "speed": 8000}}',""
0.5,POSITION,'{"5": {"position": 1558, "speed": 8000}}',""
0.52,POSITION,'{"5": {"position": 1551, "speed": 8000}}',""
0.53,POSITION,'{"5": {"position": 1546, "speed": 8000}}',""
0.54,POSITION,'{"5": {"position": 1540, "speed": 8000}}',""
0.55,POSITION,'{"5": {"position": 1527, "speed": 8000}}',""
0.56,POSITION,'{"5": {"position": 1518, "speed": 8000}}',""
0.58,POSITION,'{"7": {"position": 1443, "speed": 8000}, "6": {"position": 1632, "speed": 8000}}',""
0.58,POSITION,'{"5": {"position": 1497, "speed": 8000}}',""
0.59,POSITION,'{"5": {"position": 1487, "speed": 8000}}',""
0.6,POSITION,'{"7": {"position": 1442, "speed": 8000}, "6": {"position": 1634, "speed": 8000}}',""
0.6,POSITION,'{"5": {"position": 1465, "speed": 8000}}',""
0.62,POSITION,'{"5": {"position": 1452, "speed": 8000}}',""
0.63,POSITION,'{"7": {"position": 1439, "speed": 8000}, "6": {"position": 1638, "speed": 8000}}',""
0.63,POSITION,'{"5": {"position": 1423, "speed": 8000}}',""
0.64,POSITION,'{"7": {"position": 1436, "speed": 8000}, "6": {"position": 1641, "speed": 8000}}',""
0.64,POSITION,'{"5": {"position": 1385, "speed": 8000}}',""
0.65,POSITION,'{"7": {"position": 1435, "speed": 8000}, "6": {"position": 1643, "speed": 8000}}',""
0.65,POSITION,'{"5": {"position": 1367, "speed": 8000}}',""
