time,instruction,arg_1,arg_2
0.0,POSITION,'{"12": {"position": 1463, "speed": 8000}}',""
0.0,POSITION,'{"13": {"position": 1596, "speed": 8000}}',""
0.04,POSITION,'{"12": {"position": 1466, "speed": 8000}}',""
0.04,POSITION,'{"13": {"position": 1594, "speed": 8000}}',""
0.08,POSITION,'{"13": {"position": 1591, "speed": 8000}}',""
0.09,POSITION,'{"13": {"position": 1587, "speed": 8000}}',""
0.1,POSITION,'{"13": {"position": 1580, "speed": 8000}}',""
0.11,POSITION,'{"13": {"position": 1577, "speed": 8000}}',""
0.12,POSITION,'{"13": {"position": 1572, "speed": 8000}}',""
0.14,POSITION,'{"13": {"position": 1569, "speed": 8000}}',""
0.15,POSITION,'{"12": {"position": 1468, "speed": 8000}}',""
0.15,POSITION,'{"13": {"position": 1564, "speed": 8000}}',""
0.16,POSITION,'{"12": {"position": 1471, "speed": 8000}}',""
0.17,POSITION,'{"13": {"position": 1560, "speed": 8000}}',""
0.18,POSITION,'{"12": {"position": 1474, "speed": 8000}}',""
0.18,POSITION,'{"13": {"position": 1558, "speed": 8000}}',""
0.19,POSITION,'{"12": {"position": 1478, "speed": 8000}}',""
0.19,POSITION,'{"13": {"position": 1554, "speed": 8000}}',""
0.21,POSITION,'{"12": {"position": 1483, "speed": 8000}}',""
0.21,POSITION,'{"13": {"position": 1551, "speed": 8000}}',""
0.22,POSITION,'{"12": {"position": 1485, "speed": 8000}}',""
0.22,POSITION,'{"13": {"position": 1549, "speed": 8000}}',""
0.23,POSITION,'{"12": {"position": 1490, "speed": 8000}}',""
0.23,POSITION,'{"13": {"position": 1545, "speed": 8000}}',""
0.25,POSITION,'{"12": {"position": 1492, "speed": 8000}}',""
0.25,POSITION,'{"13": {"position": 1542, "speed": 8000}}',""
0.26,POSITION,'{"12": {"position": 1498, "speed": 8000}}',""
0.26,POSITION,'{"13": {"position": 1536, "speed": 8000}}',""
0.28,POSITION,'{"12": {"position": 1503, "speed": 8000}}',""
0.28,POSITION,'{"13": {"position": 1530, "speed": 8000}}',""
0.29,POSITION,'{"12": {"position": 1509, "speed": 8000}}',""
0.29,POSITION,'{"13": {"position": 1525, "speed": 8000}}',""
0.3,POSITION,'{"12": {"position": 1512, "speed": 8000}}',""
0.3,POSITION,'{"13": {"position": 1522, "speed": 8000}}',""
0.31,POSITION,'{"12": {"position": 1517, "speed": 8000}}',""
0.31,POSITION,'{"13": {"position": 1516, "speed": 8000}}',""
0.33,POSITION,'{"12": {"position": 1520, "speed": 8000}}',""
0.33,POSITION,'{"13": {"position": 1511, "speed": 8000}}',""
0.34,POSITION,'{"13": {"position": 1509, "speed": 8000}}',""
0.36,POSITION,'{"12": {"position": 1522, "speed": 8000}}',""
0.36,POSITION,'{"13": {"position": 1506, "speed": 8000}}',""
0.37,POSITION,'{"12": {"position": 1525, "speed": 8000}}',""
0.37,POSITION,'{"13": {"position": 1502, "speed": 8000}}',""
0.39,POSITION,'{"12": {"position": 1527, "speed": 8000}}',""
0.4,POSITION,'{"13": {"position": 1499, "speed": 8000}}',""
0.41,POSITION,'{"13": {"position": 1497, "speed": 8000}}',""
0.43,POSITION,'{"12": {"position": 1529, "speed": 8000}}',""
0.43,POSITION,'{"13": {"position": 1495, "speed": 8000}}',""
0.44,POSITION,'{"13": {"position": 1492, "speed": 8000}}',""
0.46,POSITION,'{"12": {"position": 1532, "speed": 8000}}',""
0.46,POSITION,'{"13": {"position": 1487, "speed": 8000}}',""
0.47,POSITION,'{"12": {"position": 1535, "speed": 8000}}',""
0.47,POSITION,'{"13": {"position": 1485, "speed": 8000}}',""
0.48,POSITION,'{"13": {"position": 1481, "speed": 8000}}',""
0.49,POSITION,'{"12": {"position": 1542, "speed": 8000}}',""
0.5,POSITION,'{"13": {"position": 1472, "speed": 8000}}',""
