time,instruction,arg_1,arg_2
0.0,POSITION,'{"2": {"position": 1300, "speed": 8000}, "3": {"position": 1699, "speed": 8000}}',""
0.0,POSITION,'{"4": {"position": 1035, "speed": 8000}, "1": {"position": 1035, "speed": 8000}}',""
0.0,POSITION,'{"0": {"position": 2120, "speed": 8000}}',""
0.02,POSITION,'{"2": {"position": 1290, "speed": 8000}, "3": {"position": 1709, "speed": 8000}}',""
0.02,POSITION,'{"4": {"position": 1039, "speed": 8000}, "1": {"position": 1039, "speed": 8000}}',""
0.02,POSITION,'{"0": {"position": 2124, "speed": 8000}}',""
0.03,POSITION,'{"2": {"position": 1283, "speed": 8000}, "3": {"position": 1716, "speed": 8000}}',""
0.03,POSITION,'{"4": {"position": 1043, "speed": 8000}, "1": {"position": 1043, "speed": 8000}}',""
0.03,POSITION,'{"0": {"position": 2128, "speed": 8000}}',""
0.05,POSITION,'{"2": {"position": 1277, "speed": 8000}, "3": {"position": 1722, "speed": 8000}}',""
0.05,POSITION,'{"4": {"position": 1045, "speed": 8000}, "1": {"position": 1045, "speed": 8000}}',""
0.05,POSITION,'{"0": {"position": 2133, "speed": 8000}}',""
0.06,POSITION,'{"2": {"position": 1275, "speed": 8000}, "3": {"position": 1724, "speed": 8000}}',""
0.06,POSITION,'{"4": {"position": 1047, "speed": 8000}, "1": {"position": 1047, "speed": 8000}}',""
0.06,POSITION,'{"0": {"position": 2138, "speed": 8000}}',""
0.08,POSITION,'{"2": {"position": 1271, "speed": 8000}, "3": {"position": 1728, "speed": 8000}}',""
0.08,POSITION,'{"0": {"position": 2141, "speed": 8000}}',""
0.09,POSITION,'{"2": {"position": 1267, "speed": 8000}, "3": {"position": 1732, "speed": 8000}}',""
0.09,POSITION,'{"0": {"position": 2148, "speed": 8000}}',""
0.1,POSITION,'{"2": {"position": 1262, "speed": 8000}, "3": {"position": 1737, "speed": 8000}}',""
0.11,POSITION,'{"4": {"position": 1054, "speed": 8000}, "1": {"position": 1054, "speed": 8000}}',""
0.11,POSITION,'{"0": {"position": 2154, "speed": 8000}}',""
0.12,POSITION,'{"2": {"position": 1259, "speed": 8000}, "3": {"position": 1740, "speed": 8000}}',""
0.12,POSITION,'{"4": {"position": 1058, "speed": 8000}, "1": {"position": 1058, "speed": 8000}}',""
0.12,POSITION,'{"0": {"position": 2160, "speed": 8000}}',""
0.13,POSITION,'{"4": {"position": 1060, "speed": 8000}, "1": {"position": 1060, "speed": 8000}}',""
0.13,POSITION,'{"0": {"position": 2162, "speed": 8000}}',""
0.15,POSITION,'{"2": {"position": 1256, "speed": 8000}, "3": {"position": 1743, "speed": 8000}}',""
0.15,POSITION,'{"4": {"position": 1063, "speed": 8000}, "1": {"position": 1063, "speed": 8000}}',""
0.15,POSITION,'{"0": {"position": 2168, "speed": 8000}}',""
0.16,POSITION,'{"4": {"position": 1065, "speed": 8000}, "1": {"position": 1065, "speed": 8000}}',""
0.16,POSITION,'{"0": {"position": 2172, "speed": 8000}}',""
0.17,POSITION,'{"2": {"position": 1254, "speed": 8000}, "3": {"position": 1745, "speed": 8000}}',""
0.17,POSITION,'{"0": {"position": 2174, "speed": 8000}}',""
0.19,POSITION,'{"0": {"position": 2178, "speed": 8000}}',""
0.2,POSITION,'{"0": {"position": 2182, "speed": 8000}}',""
0.21,POSITION,'{"0": {"position": 2185, "speed": 8000}}',""
0.22,POSITION,'{"0": {"position": 2200, "speed": 8000}}',""
0.24,POSITION,'{"4": {"position": 1062, "speed": 8000}, "1": {"position": 1062, "speed": 8000}}',""
0.25,POSITION,'{"4": {"position": 1057, "speed": 8000}, "1": {"position": 1057, "speed": 8000}}',""
0.26,POSITION,'{"2": {"position": 1256, "speed": 8000}, "3": {"position": 1743, "speed": 8000}}',""
0.26,POSITION,'{"4": {"position": 1054, "speed": 8000}, "1": {"position": 1054, "speed": 8000}}',""
0.27,POSITION,'{"4": {"position": 1051, "speed": 8000}, "1": {"position": 1051, "speed": 8000}}',""
0.29,POSITION,'{"4": {"position": 1047, "speed": 8000}, "1": {"position": 1047, "speed": 8000}}',""
0.3,POSITION,'{"4": {"position": 1043, "speed": 8000}, "1": {"position": 1043, "speed": 8000}}',""
0.32,POSITION,'{"4": {"position": 1041, "speed": 8000}, "1": {"position": 1041, "speed": 8000}}',""
0.33,POSITION,'{"2": {"position": 1259, "speed": 8000}, "3": {"position": 1740, "speed": 8000}}',""
0.35,POSITION,'{"4": {"position": 1038, "speed": 8000}, "1": {"position": 1038, "speed": 8000}}',""
0.37,POSITION,'{"4": {"position": 1036, "speed": 8000}, "1": {"position": 1036, "speed": 8000}}',""
0.51,POSITION,'{"2": {"position": 1262, "speed": 8000}, "3": {"position": 1737, "speed": 8000}}',""
0.52,POSITION,'{"2": {"position": 1264, "speed": 8000}, "3": {"position": 1735, "speed": 8000}}',""
0.53,POSITION,'{"2": {"position": 1267, "speed": 8000}, "3": {"position": 1732, "speed": 8000}}',""
0.54,POSITION,'{"2": {"position": 1269, "speed": 8000}, "3": {"position": 1730, "speed": 8000}}',""
0.6,POSITION,'{"2": {"position": 1272, "speed": 8000}, "3": {"position": 1727, "speed": 8000}}',""
0.62,POSITION,'{"4": {"position": 1038, "speed": 8000}, "1": {"position": 1038, "speed": 8000}}',""
0.63,POSITION,'{"2": {"position": 1274, "speed": 8000}, "3": {"position": 1725, "speed": 8000}}',""
0.65,POSITION,'{"2": {"position": 1276, "speed": 8000}, "3": {"position": 1723, "speed": 8000}}',""
0.65,POSITION,'{"4": {"position": 1043, "speed": 8000}, "1": {"position": 1043, "speed": 8000}}',""
0.67,POSITION,'{"2": {"position": 1278, "speed": 8000}, "3": {"position": 1721, "speed": 8000}}',""
0.67,POSITION,'{"4": {"position": 1050, "speed": 8000}, "1": {"position": 1050, "speed": 8000}}',""
0.68,POSITION,'{"2": {"position": 1280, "speed": 8000}, "3": {"position": 1719, "speed": 8000}}',""
0.68,POSITION,'{"4": {"position": 1053, "speed": 8000}, "1": {"position": 1053, "speed": 8000}}',""
0.7,POSITION,'{"2": {"position": 1283, "speed": 8000}, "3": {"position": 1716, "speed": 8000}}',""
0.7,POSITION,'{"4": {"position": 1059, "speed": 8000}, "1": {"position": 1059, "speed": 8000}}',""
0.71,POSITION,'{"2": {"position": 1285, "speed": 8000}, "3": {"position": 1714, "speed": 8000}}',""
0.71,POSITION,'{"4": {"position": 1061, "speed": 8000}, "1": {"position": 1061, "speed": 8000}}',""
0.72,POSITION,'{"2": {"position": 1292, "speed": 8000}, "3": {"position": 1707, "speed": 8000}}',""
