MohoSwitch1
-1 rest
4 etc
5 U
6 
13 FV
15 AI
17 etc
19 AI
20 etc
22 AI
24 etc
26 rest
28 AI
29 etc
30 E
33 etc
37 AI
40 etc
43 rest
