time,instruction,arg_1,arg_2
0.0,POSITION,'{"7": {"position": 1471, "speed": 8000}, "6": {"position": 1597, "speed": 8000}}',""
0.0,POSITION,'{"5": {"position": 1626, "speed": 8000}}',""
0.02,POSITION,'{"5": {"position": 1630, "speed": 8000}}',""
0.03,POSITION,'{"7": {"position": 1473, "speed": 8000}, "6": {"position": 1595, "speed": 8000}}',""
0.05,POSITION,'{"7": {"position": 1474, "speed": 8000}, "6": {"position": 1593, "speed": 8000}}',""
0.1,POSITION,'{"5": {"position": 1628, "speed": 8000}}',""
0.11,POSITION,'{"7": {"position": 1473, "speed": 8000}, "6": {"position": 1595, "speed": 8000}}',""
0.11,POSITION,'{"5": {"position": 1625, "speed": 8000}}',""
0.14,POSITION,'{"5": {"position": 1623, "speed": 8000}}',""
0.15,POSITION,'{"7": {"position": 1472, "speed": 8000}, "6": {"position": 1597, "speed": 8000}}',""
0.15,POSITION,'{"5": {"position": 1620, "speed": 8000}}',""
0.16,POSITION,'{"5": {"position": 1618, "speed": 8000}}',""
0.17,POSITION,'{"7": {"position": 1470, "speed": 8000}, "6": {"position": 1599, "speed": 8000}}',""
0.18,POSITION,'{"5": {"position": 1616, "speed": 8000}}',""
0.19,POSITION,'{"5": {"position": 1613, "speed": 8000}}',""
0.21,POSITION,'{"7": {"position": 1469, "speed": 8000}, "6": {"position": 1601, "speed": 8000}}',""
0.21,POSITION,'{"5": {"position": 1611, "speed": 8000}}',""
0.24,POSITION,'{"5": {"position": 1608, "speed": 8000}}',""
0.25,POSITION,'{"5": {"position": 1606, "speed": 8000}}',""
0.26,POSITION,'{"5": {"position": 1601, "speed": 8000}}',""
0.27,POSITION,'{"5": {"position": 1597, "speed": 8000}}',""
0.28,POSITION,'{"7": {"position": 1467, "speed": 8000}, "6": {"position": 1603, "speed": 8000}}',""
0.29,POSITION,'{"5": {"position": 1591, "speed": 8000}}',""
0.3,POSITION,'{"5": {"position": 1588, "speed": 8000}}',""
0.31,POSITION,'{"7": {"position": 1465, "speed": 8000}, "6": {"position": 1605, "speed": 8000}}',""
0.31,POSITION,'{"5": {"position": 1582, "speed": 8000}}',""
0.32,POSITION,'{"5": {"position": 1577, "speed": 8000}}',""
0.33,POSITION,'{"7": {"position": 1463, "speed": 8000}, "6": {"position": 1608, "speed": 8000}}',""
0.33,POSITION,'{"5": {"position": 1564, "speed": 8000}}',""
0.35,POSITION,'{"5": {"position": 1557, "speed": 8000}}',""
0.36,POSITION,'{"7": {"position": 1461, "speed": 8000}, "6": {"position": 1610, "speed": 8000}}',""
0.36,POSITION,'{"5": {"position": 1545, "speed": 8000}}',""
0.37,POSITION,'{"7": {"position": 1460, "speed": 8000}, "6": {"position": 1612, "speed": 8000}}',""
0.37,POSITION,'{"5": {"position": 1537, "speed": 8000}}',""
0.38,POSITION,'{"5": {"position": 1532, "speed": 8000}}',""
0.4,POSITION,'{"5": {"position": 1527, "speed": 8000}}',""
0.41,POSITION,'{"7": {"position": 1458, "speed": 8000}, "6": {"position": 1614, "speed": 8000}}',""
0.41,POSITION,'{"5": {"position": 1514, "speed": 8000}}',""
0.42,POSITION,'{"5": {"position": 1506, "speed": 8000}}',""
0.43,POSITION,'{"7": {"position": 1456, "speed": 8000}, "6": {"position": 1616, "speed": 8000}}',""
0.43,POSITION,'{"5": {"position": 1489, "speed": 8000}}',""
0.45,POSITION,'{"5": {"position": 1481, "speed": 8000}}',""
0.46,POSITION,'{"5": {"position": 1469, "speed": 8000}}',""
0.47,POSITION,'{"7": {"position": 1455, "speed": 8000}, "6": {"position": 1618, "speed": 8000}}',""
0.47,POSITION,'{"5": {"position": 1460, "speed": 8000}}',""
0.48,POSITION,'{"5": {"position": 1456, "speed": 8000}}',""
0.5,POSITION,'{"5": {"position": 1443, "speed": 8000}}',""
0.51,POSITION,'{"5": {"position": 1435, "speed": 8000}}',""
0.52,POSITION,'{"5": {"position": 1420, "speed": 8000}}',""
0.53,POSITION,'{"5": {"position": 1411, "speed": 8000}}',""
