time,instruction,arg_1,arg_2
0.0,POSITION,'{"7": {"position": 1414, "speed": 8000}, "6": {"position": 1668, "speed": 8000}}',
0.0,POSITION,'{"5": {"position": 1275, "speed": 8000}}',
0.02,POSITION,'{"7": {"position": 1417, "speed": 8000}, "6": {"position": 1665, "speed": 8000}}',
0.02,POSITION,'{"5": {"position": 1284, "speed": 8000}}',
0.03,POSITION,'{"5": {"position": 1290, "speed": 8000}}',
0.04,POSITION,'{"7": {"position": 1419, "speed": 8000}, "6": {"position": 1663, "speed": 8000}}',
0.04,POSITION,'{"5": {"position": 1292, "speed": 8000}}',
0.07,POSITION,'{"7": {"position": 1420, "speed": 8000}, "6": {"position": 1661, "speed": 8000}}',
0.07,POSITION,'{"5": {"position": 1295, "speed": 8000}}',
0.08,POSITION,'{"5": {"position": 1297, "speed": 8000}}',
0.09,POSITION,'{"7": {"position": 1423, "speed": 8000}, "6": {"position": 1658, "speed": 8000}}',
0.1,POSITION,'{"7": {"position": 1424, "speed": 8000}, "6": {"position": 1656, "speed": 8000}}',
0.1,POSITION,'{"5": {"position": 1300, "speed": 8000}}',
0.12,POSITION,'{"7": {"position": 1426, "speed": 8000}, "6": {"position": 1654, "speed": 8000}}',
0.14,POSITION,'{"7": {"position": 1428, "speed": 8000}, "6": {"position": 1652, "speed": 8000}}',
0.15,POSITION,'{"7": {"position": 1429, "speed": 8000}, "6": {"position": 1650, "speed": 8000}}',
0.15,POSITION,'{"5": {"position": 1298, "speed": 8000}}',
0.18,POSITION,'{"7": {"position": 1432, "speed": 8000}, "6": {"position": 1647, "speed": 8000}}',
0.2,POSITION,'{"7": {"position": 1434, "speed": 8000}, "6": {"position": 1644, "speed": 8000}}',
0.22,POSITION,'{"7": {"position": 1435, "speed": 8000}, "6": {"position": 1642, "speed": 8000}}',
0.25,POSITION,'{"5": {"position": 1300, "speed": 8000}}',
0.26,POSITION,'{"5": {"position": 1305, "speed": 8000}}',
0.27,POSITION,'{"5": {"position": 1310, "speed": 8000}}',
0.28,POSITION,'{"7": {"position": 1437, "speed": 8000}, "6": {"position": 1641, "speed": 8000}}',
0.28,POSITION,'{"5": {"position": 1324, "speed": 8000}}',
0.3,POSITION,'{"5": {"position": 1331, "speed": 8000}}',
0.31,POSITION,'{"5": {"position": 1343, "speed": 8000}}',
0.32,POSITION,'{"5": {"position": 1347, "speed": 8000}}',
0.33,POSITION,'{"5": {"position": 1355, "speed": 8000}}',
0.35,POSITION,'{"5": {"position": 1359, "speed": 8000}}',
0.36,POSITION,'{"5": {"position": 1369, "speed": 8000}}',
0.37,POSITION,'{"5": {"position": 1374, "speed": 8000}}',
0.38,POSITION,'{"5": {"position": 1384, "speed": 8000}}',
0.4,POSITION,'{"5": {"position": 1390, "speed": 8000}}',
0.41,POSITION,'{"5": {"position": 1400, "speed": 8000}}',
0.42,POSITION,'{"5": {"position": 1405, "speed": 8000}}',
0.43,POSITION,'{"5": {"position": 1416, "speed": 8000}}',
0.44,POSITION,'{"5": {"position": 1420, "speed": 8000}}',
0.45,POSITION,'{"5": {"position": 1428, "speed": 8000}}',
0.47,POSITION,'{"5": {"position": 1431, "speed": 8000}}',
0.48,POSITION,'{"5": {"position": 1437, "speed": 8000}}',
0.49,POSITION,'{"5": {"position": 1440, "speed": 8000}}',
0.5,POSITION,'{"5": {"position": 1446, "speed": 8000}}',
0.52,POSITION,'{"5": {"position": 1449, "speed": 8000}}',
0.53,POSITION,'{"5": {"position": 1455, "speed": 8000}}',
0.54,POSITION,'{"7": {"position": 1438, "speed": 8000}, "6": {"position": 1639, "speed": 8000}}',
0.54,POSITION,'{"5": {"position": 1461, "speed": 8000}}',
0.55,POSITION,'{"5": {"position": 1464, "speed": 8000}}',
0.57,POSITION,'{"5": {"position": 1466, "speed": 8000}}',
0.58,POSITION,'{"5": {"position": 1471, "speed": 8000}}',
0.59,POSITION,'{"5": {"position": 1474, "speed": 8000}}',
0.6,POSITION,'{"5": {"position": 1480, "speed": 8000}}',
0.61,POSITION,'{"5": {"position": 1485, "speed": 8000}}',
0.63,POSITION,'{"5": {"position": 1494, "speed": 8000}}',
0.64,POSITION,'{"5": {"position": 1498, "speed": 8000}}',
0.65,POSITION,'{"5": {"position": 1506, "speed": 8000}}',
0.66,POSITION,'{"5": {"position": 1509, "speed": 8000}}',
0.67,POSITION,'{"5": {"position": 1514, "speed": 8000}}',
0.69,POSITION,'{"5": {"position": 1516, "speed": 8000}}',
0.7,POSITION,'{"5": {"position": 1519, "speed": 8000}}',
0.72,POSITION,'{"5": {"position": 1525, "speed": 8000}}',
0.73,POSITION,'{"5": {"position": 1528, "speed": 8000}}',
0.75,POSITION,'{"5": {"position": 1540, "speed": 8000}}',
0.76,POSITION,'{"5": {"position": 1546, "speed": 8000}}',
0.77,POSITION,'{"5": {"position": 1558, "speed": 8000}}',
0.78,POSITION,'{"5": {"position": 1564, "speed": 8000}}',
0.79,POSITION,'{"5": {"position": 1575, "speed": 8000}}',
0.81,POSITION,'{"5": {"position": 1579, "speed": 8000}}',
0.82,POSITION,'{"5": {"position": 1583, "speed": 8000}}',
0.83,POSITION,'{"5": {"position": 1589, "speed": 8000}}',
0.84,POSITION,'{"5": {"position": 1591, "speed": 8000}}',
0.86,POSITION,'{"5": {"position": 1594, "speed": 8000}}',
0.88,POSITION,'{"7": {"position": 1439, "speed": 8000}, "6": {"position": 1637, "speed": 8000}}',
0.88,POSITION,'{"5": {"position": 1596, "speed": 8000}}',
0.9,POSITION,'{"5": {"position": 1598, "speed": 8000}}',
0.93,POSITION,'{"7": {"position": 1441, "speed": 8000}, "6": {"position": 1635, "speed": 8000}}',
0.93,POSITION,'{"5": {"position": 1603, "speed": 8000}}',
0.94,POSITION,'{"5": {"position": 1605, "speed": 8000}}',
0.95,POSITION,'{"5": {"position": 1607, "speed": 8000}}',
0.97,POSITION,'{"5": {"position": 1609, "speed": 8000}}',
0.99,POSITION,'{"7": {"position": 1442, "speed": 8000}, "6": {"position": 1633, "speed": 8000}}',
1.02,POSITION,'{"7": {"position": 1444, "speed": 8000}, "6": {"position": 1632, "speed": 8000}}',
1.03,POSITION,'{"7": {"position": 1445, "speed": 8000}, "6": {"position": 1630, "speed": 8000}}',
1.03,POSITION,'{"5": {"position": 1602, "speed": 8000}}',
1.04,POSITION,'{"5": {"position": 1594, "speed": 8000}}',
1.06,POSITION,'{"7": {"position": 1447, "speed": 8000}, "6": {"position": 1628, "speed": 8000}}',
1.06,POSITION,'{"5": {"position": 1589, "speed": 8000}}',
1.07,POSITION,'{"5": {"position": 1585, "speed": 8000}}',
1.08,POSITION,'{"7": {"position": 1449, "speed": 8000}, "6": {"position": 1626, "speed": 8000}}',
1.08,POSITION,'{"5": {"position": 1574, "speed": 8000}}',
1.1,POSITION,'{"7": {"position": 1450, "speed": 8000}, "6": {"position": 1624, "speed": 8000}}',
1.1,POSITION,'{"5": {"position": 1568, "speed": 8000}}',
1.11,POSITION,'{"7": {"position": 1451, "speed": 8000}, "6": {"position": 1622, "speed": 8000}}',
1.11,POSITION,'{"5": {"position": 1555, "speed": 8000}}',
1.12,POSITION,'{"7": {"position": 1453, "speed": 8000}, "6": {"position": 1621, "speed": 8000}}',
1.12,POSITION,'{"5": {"position": 1545, "speed": 8000}}',
1.14,POSITION,'{"5": {"position": 1541, "speed": 8000}}',
1.15,POSITION,'{"7": {"position": 1454, "speed": 8000}, "6": {"position": 1619, "speed": 8000}}',
1.15,POSITION,'{"5": {"position": 1534, "speed": 8000}}',
1.16,POSITION,'{"5": {"position": 1530, "speed": 8000}}',
1.17,POSITION,'{"5": {"position": 1527, "speed": 8000}}',
1.18,POSITION,'{"5": {"position": 1521, "speed": 8000}}',
1.2,POSITION,'{"7": {"position": 1455, "speed": 8000}, "6": {"position": 1617, "speed": 8000}}',
1.2,POSITION,'{"5": {"position": 1517, "speed": 8000}}',
1.21,POSITION,'{"5": {"position": 1507, "speed": 8000}}',
1.22,POSITION,'{"7": {"position": 1457, "speed": 8000}, "6": {"position": 1615, "speed": 8000}}',
