time,instruction,arg_1,arg_2
1.22,POSITION,'{"2": {"position": 1554, "speed": 8000}, "3": {"position": 1445, "speed": 8000}}',
1.22,POSITION,'{"4": {"position": 1748, "speed": 8000}, "1": {"position": 1748, "speed": 8000}}',
1.23,POSITION,'{"2": {"position": 1541, "speed": 8000}, "3": {"position": 1458, "speed": 8000}}',
1.24,POSITION,'{"4": {"position": 1723, "speed": 8000}, "1": {"position": 1723, "speed": 8000}}',
1.25,POSITION,'{"2": {"position": 1536, "speed": 8000}, "3": {"position": 1463, "speed": 8000}}',
1.25,POSITION,'{"4": {"position": 1713, "speed": 8000}, "1": {"position": 1713, "speed": 8000}}',
1.26,POSITION,'{"2": {"position": 1529, "speed": 8000}, "3": {"position": 1470, "speed": 8000}}',
1.26,POSITION,'{"4": {"position": 1700, "speed": 8000}, "1": {"position": 1700, "speed": 8000}}',
1.27,POSITION,'{"2": {"position": 1526, "speed": 8000}, "3": {"position": 1473, "speed": 8000}}',
1.27,POSITION,'{"4": {"position": 1695, "speed": 8000}, "1": {"position": 1695, "speed": 8000}}',
1.29,POSITION,'{"2": {"position": 1524, "speed": 8000}, "3": {"position": 1475, "speed": 8000}}',
1.29,POSITION,'{"4": {"position": 1688, "speed": 8000}, "1": {"position": 1688, "speed": 8000}}',
1.3,POSITION,'{"2": {"position": 1521, "speed": 8000}, "3": {"position": 1478, "speed": 8000}}',
1.3,POSITION,'{"4": {"position": 1686, "speed": 8000}, "1": {"position": 1686, "speed": 8000}}',
1.32,POSITION,'{"2": {"position": 1523, "speed": 8000}, "3": {"position": 1476, "speed": 8000}}',
1.34,POSITION,'{"2": {"position": 1538, "speed": 8000}, "3": {"position": 1461, "speed": 8000}}',
1.34,POSITION,'{"4": {"position": 1704, "speed": 8000}, "1": {"position": 1704, "speed": 8000}}',
1.35,POSITION,'{"2": {"position": 1557, "speed": 8000}, "3": {"position": 1442, "speed": 8000}}',
1.35,POSITION,'{"4": {"position": 1731, "speed": 8000}, "1": {"position": 1731, "speed": 8000}}',
1.36,POSITION,'{"2": {"position": 1566, "speed": 8000}, "3": {"position": 1433, "speed": 8000}}',
1.36,POSITION,'{"4": {"position": 1746, "speed": 8000}, "1": {"position": 1746, "speed": 8000}}',
1.38,POSITION,'{"2": {"position": 1582, "speed": 8000}, "3": {"position": 1417, "speed": 8000}}',
1.38,POSITION,'{"4": {"position": 1777, "speed": 8000}, "1": {"position": 1777, "speed": 8000}}',
1.39,POSITION,'{"2": {"position": 1594, "speed": 8000}, "3": {"position": 1405, "speed": 8000}}',
1.39,POSITION,'{"4": {"position": 1800, "speed": 8000}, "1": {"position": 1800, "speed": 8000}}',
1.4,POSITION,'{"2": {"position": 1599, "speed": 8000}, "3": {"position": 1400, "speed": 8000}}',
1.4,POSITION,'{"4": {"position": 1808, "speed": 8000}, "1": {"position": 1808, "speed": 8000}}',
1.42,POSITION,'{"2": {"position": 1605, "speed": 8000}, "3": {"position": 1394, "speed": 8000}}',
1.42,POSITION,'{"4": {"position": 1819, "speed": 8000}, "1": {"position": 1819, "speed": 8000}}',
1.43,POSITION,'{"2": {"position": 1607, "speed": 8000}, "3": {"position": 1392, "speed": 8000}}',
1.44,POSITION,'{"2": {"position": 1604, "speed": 8000}, "3": {"position": 1395, "speed": 8000}}',
1.44,POSITION,'{"4": {"position": 1811, "speed": 8000}, "1": {"position": 1811, "speed": 8000}}',
1.45,POSITION,'{"2": {"position": 1587, "speed": 8000}, "3": {"position": 1412, "speed": 8000}}',
1.45,POSITION,'{"4": {"position": 1783, "speed": 8000}, "1": {"position": 1783, "speed": 8000}}',
1.47,POSITION,'{"2": {"position": 1575, "speed": 8000}, "3": {"position": 1424, "speed": 8000}}',
1.47,POSITION,'{"4": {"position": 1764, "speed": 8000}, "1": {"position": 1764, "speed": 8000}}',
1.48,POSITION,'{"2": {"position": 1556, "speed": 8000}, "3": {"position": 1443, "speed": 8000}}',
1.48,POSITION,'{"4": {"position": 1735, "speed": 8000}, "1": {"position": 1735, "speed": 8000}}',
1.49,POSITION,'{"2": {"position": 1549, "speed": 8000}, "3": {"position": 1450, "speed": 8000}}',
1.49,POSITION,'{"4": {"position": 1724, "speed": 8000}, "1": {"position": 1724, "speed": 8000}}',
1.51,POSITION,'{"2": {"position": 1540, "speed": 8000}, "3": {"position": 1459, "speed": 8000}}',
1.51,POSITION,'{"4": {"position": 1709, "speed": 8000}, "1": {"position": 1709, "speed": 8000}}',
1.52,POSITION,'{"2": {"position": 1534, "speed": 8000}, "3": {"position": 1465, "speed": 8000}}',
1.52,POSITION,'{"4": {"position": 1701, "speed": 8000}, "1": {"position": 1701, "speed": 8000}}',
1.53,POSITION,'{"2": {"position": 1531, "speed": 8000}, "3": {"position": 1468, "speed": 8000}}',
