time,instruction,arg_1,arg_2
0.0,POSITION,'{"5": {"position": 1418, "speed": 8000}}',
0.02,POSITION,'{"7": {"position": 1452, "speed": 8000}, "6": {"position": 1622, "speed": 8000}}',
0.02,POSITION,'{"5": {"position": 1264, "speed": 8000}}',
0.03,POSITION,'{"7": {"position": 1453, "speed": 8000}, "6": {"position": 1620, "speed": 8000}}',
0.03,POSITION,'{"5": {"position": 1223, "speed": 8000}}',
0.04,POSITION,'{"5": {"position": 1197, "speed": 8000}}',
0.06,POSITION,'{"7": {"position": 1455, "speed": 8000}, "6": {"position": 1618, "speed": 8000}}',
0.06,POSITION,'{"5": {"position": 1040, "speed": 8000}}',
0.07,POSITION,'{"5": {"position": 1031, "speed": 8000}}',
0.08,POSITION,'{"7": {"position": 1456, "speed": 8000}, "6": {"position": 1616, "speed": 8000}}',
0.09,POSITION,'{"5": {"position": 1025, "speed": 8000}}',
0.11,POSITION,'{"5": {"position": 1029, "speed": 8000}}',
0.12,POSITION,'{"5": {"position": 1044, "speed": 8000}}',
0.14,POSITION,'{"5": {"position": 1053, "speed": 8000}}',
0.15,POSITION,'{"5": {"position": 1066, "speed": 8000}}',
0.16,POSITION,'{"5": {"position": 1071, "speed": 8000}}',
0.17,POSITION,'{"5": {"position": 1077, "speed": 8000}}',
0.18,POSITION,'{"5": {"position": 1080, "speed": 8000}}',
0.19,POSITION,'{"5": {"position": 1082, "speed": 8000}}',
0.21,POSITION,'{"5": {"position": 1084, "speed": 8000}}',
0.23,POSITION,'{"5": {"position": 1087, "speed": 8000}}',
0.29,POSITION,'{"5": {"position": 1089, "speed": 8000}}',
0.32,POSITION,'{"5": {"position": 1098, "speed": 8000}}',
0.33,POSITION,'{"5": {"position": 1106, "speed": 8000}}',
0.34,POSITION,'{"5": {"position": 1117, "speed": 8000}}',
0.36,POSITION,'{"7": {"position": 1458, "speed": 8000}, "6": {"position": 1614, "speed": 8000}}',
0.36,POSITION,'{"5": {"position": 1143, "speed": 8000}}',
0.37,POSITION,'{"5": {"position": 1161, "speed": 8000}}',
0.38,POSITION,'{"5": {"position": 1204, "speed": 8000}}',
0.4,POSITION,'{"5": {"position": 1230, "speed": 8000}}',
0.41,POSITION,'{"5": {"position": 1379, "speed": 8000}}',
0.42,POSITION,'{"5": {"position": 1402, "speed": 8000}}',
0.43,POSITION,'{"5": {"position": 1414, "speed": 8000}}',
0.45,POSITION,'{"5": {"position": 1433, "speed": 8000}}',
0.46,POSITION,'{"5": {"position": 1440, "speed": 8000}}',
0.47,POSITION,'{"5": {"position": 1448, "speed": 8000}}',
0.61,POSITION,'{"5": {"position": 1452, "speed": 8000}}',
0.62,POSITION,'{"5": {"position": 1455, "speed": 8000}}',
0.63,POSITION,'{"5": {"position": 1462, "speed": 8000}}',
0.64,POSITION,'{"5": {"position": 1465, "speed": 8000}}',
0.66,POSITION,'{"5": {"position": 1481, "speed": 8000}}',
0.67,POSITION,'{"5": {"position": 1490, "speed": 8000}}',
0.68,POSITION,'{"5": {"position": 1509, "speed": 8000}}',
0.69,POSITION,'{"5": {"position": 1519, "speed": 8000}}',
0.71,POSITION,'{"5": {"position": 1529, "speed": 8000}}',
0.72,POSITION,'{"5": {"position": 1548, "speed": 8000}}',
0.73,POSITION,'{"7": {"position": 1456, "speed": 8000}, "6": {"position": 1616, "speed": 8000}}',
0.73,POSITION,'{"5": {"position": 1569, "speed": 8000}}',
0.74,POSITION,'{"5": {"position": 1579, "speed": 8000}}',
0.75,POSITION,'{"5": {"position": 1594, "speed": 8000}}',
0.77,POSITION,'{"5": {"position": 1599, "speed": 8000}}',
0.78,POSITION,'{"5": {"position": 1609, "speed": 8000}}',
0.79,POSITION,'{"5": {"position": 1613, "speed": 8000}}',
0.8,POSITION,'{"5": {"position": 1620, "speed": 8000}}',
0.82,POSITION,'{"5": {"position": 1622, "speed": 8000}}',
0.83,POSITION,'{"7": {"position": 1458, "speed": 8000}, "6": {"position": 1614, "speed": 8000}}',
0.83,POSITION,'{"5": {"position": 1624, "speed": 8000}}',
0.84,POSITION,'{"5": {"position": 1627, "speed": 8000}}',
0.85,POSITION,'{"5": {"position": 1629, "speed": 8000}}',
0.89,POSITION,'{"5": {"position": 1631, "speed": 8000}}',
0.93,POSITION,'{"7": {"position": 1459, "speed": 8000}, "6": {"position": 1612, "speed": 8000}}',
0.99,POSITION,'{"5": {"position": 1634, "speed": 8000}}',
1.1,POSITION,'{"5": {"position": 1640, "speed": 8000}}',
1.11,POSITION,'{"5": {"position": 1648, "speed": 8000}}',
1.12,POSITION,'{"5": {"position": 1668, "speed": 8000}}',
1.13,POSITION,'{"7": {"position": 1458, "speed": 8000}, "6": {"position": 1614, "speed": 8000}}',
1.13,POSITION,'{"5": {"position": 1678, "speed": 8000}}',
