time,instruction,arg_1,arg_2
0.06,POSITION,'{"13": {"position": 1919, "speed": 8000}}',""
0.11,POSITION,'{"13": {"position": 1921, "speed": 8000}}',""
0.19,POSITION,'{"13": {"position": 1924, "speed": 8000}}',""
0.21,POSITION,'{"13": {"position": 1927, "speed": 8000}}',""
0.22,POSITION,'{"13": {"position": 1930, "speed": 8000}}',""
0.24,POSITION,'{"13": {"position": 1939, "speed": 8000}}',""
0.25,POSITION,'{"13": {"position": 1948, "speed": 8000}}',""
0.26,POSITION,'{"13": {"position": 1954, "speed": 8000}}',""
0.27,POSITION,'{"13": {"position": 1965, "speed": 8000}}',""
0.29,POSITION,'{"13": {"position": 1970, "speed": 8000}}',""
0.3,POSITION,'{"13": {"position": 1974, "speed": 8000}}',""
0.31,POSITION,'{"13": {"position": 1981, "speed": 8000}}',""
0.32,POSITION,'{"13": {"position": 1984, "speed": 8000}}',""
0.33,POSITION,'{"13": {"position": 1989, "speed": 8000}}',""
0.35,POSITION,'{"12": {"position": 1035, "speed": 8000}}',""
0.35,POSITION,'{"13": {"position": 1992, "speed": 8000}}',""
0.36,POSITION,'{"12": {"position": 1031, "speed": 8000}}',""
0.36,POSITION,'{"13": {"position": 1997, "speed": 8000}}',""
0.37,POSITION,'{"12": {"position": 1028, "speed": 8000}}',""
0.37,POSITION,'{"13": {"position": 2001, "speed": 8000}}',""
0.39,POSITION,'{"12": {"position": 1021, "speed": 8000}}',""
0.39,POSITION,'{"13": {"position": 2007, "speed": 8000}}',""
0.4,POSITION,'{"12": {"position": 1014, "speed": 8000}}',""
0.4,POSITION,'{"13": {"position": 2012, "speed": 8000}}',""
0.41,POSITION,'{"12": {"position": 1006, "speed": 8000}}',""
0.41,POSITION,'{"13": {"position": 2017, "speed": 8000}}',""
0.43,POSITION,'{"12": {"position": 1003, "speed": 8000}}',""
0.43,POSITION,'{"13": {"position": 2021, "speed": 8000}}',""
0.44,POSITION,'{"12": {"position": 996, "speed": 8000}}',""
0.44,POSITION,'{"13": {"position": 2031, "speed": 8000}}',""
0.45,POSITION,'{"12": {"position": 992, "speed": 8000}}',""
0.45,POSITION,'{"13": {"position": 2036, "speed": 8000}}',""
0.47,POSITION,'{"12": {"position": 983, "speed": 8000}}',""
0.47,POSITION,'{"13": {"position": 2048, "speed": 8000}}',""
0.48,POSITION,'{"12": {"position": 974, "speed": 8000}}',""
0.48,POSITION,'{"13": {"position": 2061, "speed": 8000}}',""
0.49,POSITION,'{"12": {"position": 966, "speed": 8000}}',""
0.49,POSITION,'{"13": {"position": 2073, "speed": 8000}}',""
0.51,POSITION,'{"12": {"position": 961, "speed": 8000}}',""
0.51,POSITION,'{"13": {"position": 2077, "speed": 8000}}',""
0.52,POSITION,'{"12": {"position": 948, "speed": 8000}}',""
0.52,POSITION,'{"13": {"position": 2086, "speed": 8000}}',""
0.53,POSITION,'{"12": {"position": 940, "speed": 8000}}',""
0.53,POSITION,'{"13": {"position": 2091, "speed": 8000}}',""
0.55,POSITION,'{"12": {"position": 927, "speed": 8000}}',""
0.55,POSITION,'{"13": {"position": 2101, "speed": 8000}}',""
0.56,POSITION,'{"12": {"position": 921, "speed": 8000}}',""
0.56,POSITION,'{"13": {"position": 2107, "speed": 8000}}',""
0.57,POSITION,'{"12": {"position": 913, "speed": 8000}}',""
0.57,POSITION,'{"13": {"position": 2120, "speed": 8000}}',""
0.58,POSITION,'{"12": {"position": 910, "speed": 8000}}',""
0.59,POSITION,'{"13": {"position": 2125, "speed": 8000}}',""
0.6,POSITION,'{"12": {"position": 906, "speed": 8000}}',""
0.6,POSITION,'{"13": {"position": 2134, "speed": 8000}}',""
0.61,POSITION,'{"12": {"position": 902, "speed": 8000}}',""
0.61,POSITION,'{"13": {"position": 2142, "speed": 8000}}',""
0.62,POSITION,'{"13": {"position": 2145, "speed": 8000}}',""
0.64,POSITION,'{"12": {"position": 900, "speed": 8000}}',""
0.64,POSITION,'{"13": {"position": 2151, "speed": 8000}}',""
0.65,POSITION,'{"12": {"position": 898, "speed": 8000}}',""
0.65,POSITION,'{"13": {"position": 2156, "speed": 8000}}',""
0.66,POSITION,'{"13": {"position": 2158, "speed": 8000}}',""
0.68,POSITION,'{"13": {"position": 2163, "speed": 8000}}',""
0.69,POSITION,'{"12": {"position": 895, "speed": 8000}}',""
0.69,POSITION,'{"13": {"position": 2167, "speed": 8000}}',""
0.7,POSITION,'{"13": {"position": 2171, "speed": 8000}}',""
