time,instruction,arg_1,arg_2
0.02,POSITION,'{"12": {"position": 1705, "speed": 8000}}',""
0.02,POSITION,'{"13": {"position": 1237, "speed": 8000}}',""
0.04,POSITION,'{"12": {"position": 1716, "speed": 8000}}',""
0.04,POSITION,'{"13": {"position": 1233, "speed": 8000}}',""
0.05,POSITION,'{"12": {"position": 1728, "speed": 8000}}',""
0.05,POSITION,'{"13": {"position": 1228, "speed": 8000}}',""
0.07,POSITION,'{"12": {"position": 1735, "speed": 8000}}',""
0.07,POSITION,'{"13": {"position": 1225, "speed": 8000}}',""
0.08,POSITION,'{"12": {"position": 1748, "speed": 8000}}',""
0.08,POSITION,'{"13": {"position": 1219, "speed": 8000}}',""
0.09,POSITION,'{"12": {"position": 1754, "speed": 8000}}',""
0.1,POSITION,'{"13": {"position": 1216, "speed": 8000}}',""
0.11,POSITION,'{"12": {"position": 1762, "speed": 8000}}',""
0.11,POSITION,'{"13": {"position": 1214, "speed": 8000}}',""
0.13,POSITION,'{"12": {"position": 1768, "speed": 8000}}',""
0.13,POSITION,'{"13": {"position": 1211, "speed": 8000}}',""
0.14,POSITION,'{"12": {"position": 1771, "speed": 8000}}',""
0.14,POSITION,'{"13": {"position": 1207, "speed": 8000}}',""
0.15,POSITION,'{"12": {"position": 1774, "speed": 8000}}',""
0.16,POSITION,'{"13": {"position": 1200, "speed": 8000}}',""
0.17,POSITION,'{"12": {"position": 1776, "speed": 8000}}',""
0.17,POSITION,'{"13": {"position": 1187, "speed": 8000}}',""
0.18,POSITION,'{"12": {"position": 1779, "speed": 8000}}',""
0.18,POSITION,'{"13": {"position": 1182, "speed": 8000}}',""
0.2,POSITION,'{"12": {"position": 1783, "speed": 8000}}',""
0.2,POSITION,'{"13": {"position": 1173, "speed": 8000}}',""
0.21,POSITION,'{"12": {"position": 1786, "speed": 8000}}',""
0.21,POSITION,'{"13": {"position": 1166, "speed": 8000}}',""
0.22,POSITION,'{"12": {"position": 1788, "speed": 8000}}',""
0.23,POSITION,'{"13": {"position": 1159, "speed": 8000}}',""
0.24,POSITION,'{"13": {"position": 1155, "speed": 8000}}',""
0.25,POSITION,'{"12": {"position": 1790, "speed": 8000}}',""
0.26,POSITION,'{"12": {"position": 1794, "speed": 8000}}',""
0.27,POSITION,'{"13": {"position": 1148, "speed": 8000}}',""
0.28,POSITION,'{"12": {"position": 1797, "speed": 8000}}',""
0.28,POSITION,'{"13": {"position": 1145, "speed": 8000}}',""
0.29,POSITION,'{"12": {"position": 1803, "speed": 8000}}',""
0.29,POSITION,'{"13": {"position": 1136, "speed": 8000}}',""
0.3,POSITION,'{"12": {"position": 1808, "speed": 8000}}',""
0.31,POSITION,'{"13": {"position": 1125, "speed": 8000}}',""
0.32,POSITION,'{"12": {"position": 1810, "speed": 8000}}',""
0.32,POSITION,'{"13": {"position": 1120, "speed": 8000}}',""
