time,instruction,arg_1,arg_2
0.63,POSITION,'{"5": {"position": 1128, "speed": 8000}}',
0.65,POSITION,'{"7": {"position": 1498, "speed": 8000}, "6": {"position": 1564, "speed": 8000}}',
0.65,POSITION,'{"5": {"position": 1130, "speed": 8000}}',
0.66,POSITION,'{"7": {"position": 1501, "speed": 8000}, "6": {"position": 1560, "speed": 8000}}',
0.66,POSITION,'{"5": {"position": 1133, "speed": 8000}}',
0.67,POSITION,'{"7": {"position": 1503, "speed": 8000}, "6": {"position": 1558, "speed": 8000}}',
0.67,POSITION,'{"5": {"position": 1130, "speed": 8000}}',
0.69,POSITION,'{"5": {"position": 1127, "speed": 8000}}',
0.7,POSITION,'{"5": {"position": 1117, "speed": 8000}}',
0.71,POSITION,'{"5": {"position": 1108, "speed": 8000}}',
0.73,POSITION,'{"5": {"position": 1105, "speed": 8000}}',
0.74,POSITION,'{"7": {"position": 1501, "speed": 8000}, "6": {"position": 1560, "speed": 8000}}',
0.74,POSITION,'{"5": {"position": 1102, "speed": 8000}}',
0.75,POSITION,'{"5": {"position": 1104, "speed": 8000}}',
0.77,POSITION,'{"5": {"position": 1107, "speed": 8000}}',
0.78,POSITION,'{"5": {"position": 1116, "speed": 8000}}',
0.79,POSITION,'{"5": {"position": 1119, "speed": 8000}}',
0.8,POSITION,'{"5": {"position": 1122, "speed": 8000}}',
0.82,POSITION,'{"7": {"position": 1502, "speed": 8000}, "6": {"position": 1558, "speed": 8000}}',
0.83,POSITION,'{"5": {"position": 1120, "speed": 8000}}',
0.84,POSITION,'{"5": {"position": 1116, "speed": 8000}}',
0.85,POSITION,'{"5": {"position": 1111, "speed": 8000}}',
0.86,POSITION,'{"5": {"position": 1102, "speed": 8000}}',
0.88,POSITION,'{"5": {"position": 1092, "speed": 8000}}',
0.89,POSITION,'{"5": {"position": 1088, "speed": 8000}}',
0.9,POSITION,'{"5": {"position": 1082, "speed": 8000}}',
0.91,POSITION,'{"5": {"position": 1079, "speed": 8000}}',
0.93,POSITION,'{"5": {"position": 1075, "speed": 8000}}',
0.95,POSITION,'{"5": {"position": 1080, "speed": 8000}}',
0.96,POSITION,'{"5": {"position": 1085, "speed": 8000}}',
0.98,POSITION,'{"7": {"position": 1501, "speed": 8000}, "6": {"position": 1560, "speed": 8000}}',
0.98,POSITION,'{"5": {"position": 1088, "speed": 8000}}',
0.99,POSITION,'{"5": {"position": 1092, "speed": 8000}}',
1.01,POSITION,'{"5": {"position": 1095, "speed": 8000}}',
1.03,POSITION,'{"5": {"position": 1098, "speed": 8000}}',
1.04,POSITION,'{"5": {"position": 1100, "speed": 8000}}',
1.05,POSITION,'{"5": {"position": 1103, "speed": 8000}}',
1.08,POSITION,'{"5": {"position": 1108, "speed": 8000}}',
1.11,POSITION,'{"5": {"position": 1110, "speed": 8000}}',
1.13,POSITION,'{"5": {"position": 1112, "speed": 8000}}',
1.17,POSITION,'{"5": {"position": 1109, "speed": 8000}}',
