time,instruction,arg_1,arg_2
0.0,POSITION,'{"2": {"position": 1482, "speed": 8000}, "3": {"position": 1517, "speed": 8000}}',
0.21,POSITION,'{"2": {"position": 1479, "speed": 8000}, "3": {"position": 1520, "speed": 8000}}',
0.21,POSITION,'{"4": {"position": 1560, "speed": 8000}, "1": {"position": 1560, "speed": 8000}}',
0.22,POSITION,'{"2": {"position": 1460, "speed": 8000}, "3": {"position": 1539, "speed": 8000}}',
0.22,POSITION,'{"4": {"position": 1580, "speed": 8000}, "1": {"position": 1580, "speed": 8000}}',
0.23,POSITION,'{"2": {"position": 1436, "speed": 8000}, "3": {"position": 1563, "speed": 8000}}',
0.23,POSITION,'{"4": {"position": 1601, "speed": 8000}, "1": {"position": 1601, "speed": 8000}}',
0.25,POSITION,'{"2": {"position": 1427, "speed": 8000}, "3": {"position": 1572, "speed": 8000}}',
0.25,POSITION,'{"4": {"position": 1611, "speed": 8000}, "1": {"position": 1611, "speed": 8000}}',
0.26,POSITION,'{"2": {"position": 1415, "speed": 8000}, "3": {"position": 1584, "speed": 8000}}',
0.26,POSITION,'{"4": {"position": 1629, "speed": 8000}, "1": {"position": 1629, "speed": 8000}}',
0.27,POSITION,'{"2": {"position": 1409, "speed": 8000}, "3": {"position": 1590, "speed": 8000}}',
0.27,POSITION,'{"4": {"position": 1641, "speed": 8000}, "1": {"position": 1641, "speed": 8000}}',
0.29,POSITION,'{"2": {"position": 1407, "speed": 8000}, "3": {"position": 1592, "speed": 8000}}',
0.29,POSITION,'{"4": {"position": 1649, "speed": 8000}, "1": {"position": 1649, "speed": 8000}}',
0.3,POSITION,'{"2": {"position": 1404, "speed": 8000}, "3": {"position": 1595, "speed": 8000}}',
0.31,POSITION,'{"4": {"position": 1645, "speed": 8000}, "1": {"position": 1645, "speed": 8000}}',
0.32,POSITION,'{"2": {"position": 1407, "speed": 8000}, "3": {"position": 1592, "speed": 8000}}',
0.32,POSITION,'{"4": {"position": 1636, "speed": 8000}, "1": {"position": 1636, "speed": 8000}}',
0.34,POSITION,'{"2": {"position": 1413, "speed": 8000}, "3": {"position": 1586, "speed": 8000}}',
0.34,POSITION,'{"4": {"position": 1630, "speed": 8000}, "1": {"position": 1630, "speed": 8000}}',
0.35,POSITION,'{"2": {"position": 1429, "speed": 8000}, "3": {"position": 1570, "speed": 8000}}',
0.35,POSITION,'{"4": {"position": 1613, "speed": 8000}, "1": {"position": 1613, "speed": 8000}}',
0.36,POSITION,'{"2": {"position": 1441, "speed": 8000}, "3": {"position": 1558, "speed": 8000}}',
0.36,POSITION,'{"4": {"position": 1592, "speed": 8000}, "1": {"position": 1592, "speed": 8000}}',
0.38,POSITION,'{"2": {"position": 1445, "speed": 8000}, "3": {"position": 1554, "speed": 8000}}',
0.38,POSITION,'{"4": {"position": 1580, "speed": 8000}, "1": {"position": 1580, "speed": 8000}}',
0.39,POSITION,'{"2": {"position": 1451, "speed": 8000}, "3": {"position": 1548, "speed": 8000}}',
0.39,POSITION,'{"4": {"position": 1549, "speed": 8000}, "1": {"position": 1549, "speed": 8000}}',
0.4,POSITION,'{"2": {"position": 1456, "speed": 8000}, "3": {"position": 1543, "speed": 8000}}',
0.41,POSITION,'{"4": {"position": 1520, "speed": 8000}, "1": {"position": 1520, "speed": 8000}}',
0.42,POSITION,'{"4": {"position": 1507, "speed": 8000}, "1": {"position": 1507, "speed": 8000}}',
0.43,POSITION,'{"2": {"position": 1462, "speed": 8000}, "3": {"position": 1537, "speed": 8000}}',
0.43,POSITION,'{"4": {"position": 1487, "speed": 8000}, "1": {"position": 1487, "speed": 8000}}',
0.44,POSITION,'{"2": {"position": 1468, "speed": 8000}, "3": {"position": 1531, "speed": 8000}}',
0.44,POSITION,'{"4": {"position": 1471, "speed": 8000}, "1": {"position": 1471, "speed": 8000}}',
0.46,POSITION,'{"2": {"position": 1471, "speed": 8000}, "3": {"position": 1528, "speed": 8000}}',
0.46,POSITION,'{"4": {"position": 1465, "speed": 8000}, "1": {"position": 1465, "speed": 8000}}',
0.46,POSITION,'{"0": {"position": 2195, "speed": 8000}}',
0.47,POSITION,'{"2": {"position": 1475, "speed": 8000}, "3": {"position": 1524, "speed": 8000}}',
0.47,POSITION,'{"4": {"position": 1456, "speed": 8000}, "1": {"position": 1456, "speed": 8000}}',
0.47,POSITION,'{"0": {"position": 2189, "speed": 8000}}',
0.49,POSITION,'{"4": {"position": 1451, "speed": 8000}, "1": {"position": 1451, "speed": 8000}}',
0.49,POSITION,'{"0": {"position": 2177, "speed": 8000}}',
0.5,POSITION,'{"2": {"position": 1478, "speed": 8000}, "3": {"position": 1521, "speed": 8000}}',
0.5,POSITION,'{"4": {"position": 1448, "speed": 8000}, "1": {"position": 1448, "speed": 8000}}',
0.5,POSITION,'{"0": {"position": 2167, "speed": 8000}}',
0.51,POSITION,'{"0": {"position": 2164, "speed": 8000}}',
0.53,POSITION,'{"0": {"position": 2160, "speed": 8000}}',
0.54,POSITION,'{"4": {"position": 1450, "speed": 8000}, "1": {"position": 1450, "speed": 8000}}',
0.54,POSITION,'{"0": {"position": 2158, "speed": 8000}}',
0.55,POSITION,'{"0": {"position": 2156, "speed": 8000}}',
0.58,POSITION,'{"2": {"position": 1476, "speed": 8000}, "3": {"position": 1523, "speed": 8000}}',
0.6,POSITION,'{"0": {"position": 2150, "speed": 8000}}',
0.63,POSITION,'{"4": {"position": 1448, "speed": 8000}, "1": {"position": 1448, "speed": 8000}}',
0.63,POSITION,'{"0": {"position": 2148, "speed": 8000}}',
0.66,POSITION,'{"2": {"position": 1478, "speed": 8000}, "3": {"position": 1521, "speed": 8000}}',
0.68,POSITION,'{"2": {"position": 1480, "speed": 8000}, "3": {"position": 1519, "speed": 8000}}',
0.68,POSITION,'{"4": {"position": 1445, "speed": 8000}, "1": {"position": 1445, "speed": 8000}}',
0.68,POSITION,'{"0": {"position": 2152, "speed": 8000}}',
0.69,POSITION,'{"0": {"position": 2154, "speed": 8000}}',
0.71,POSITION,'{"4": {"position": 1443, "speed": 8000}, "1": {"position": 1443, "speed": 8000}}',
0.71,POSITION,'{"0": {"position": 2160, "speed": 8000}}',
0.72,POSITION,'{"0": {"position": 2167, "speed": 8000}}',
0.73,POSITION,'{"0": {"position": 2169, "speed": 8000}}',
0.74,POSITION,'{"2": {"position": 1483, "speed": 8000}, "3": {"position": 1516, "speed": 8000}}',
0.75,POSITION,'{"0": {"position": 2171, "speed": 8000}}',
0.76,POSITION,'{"0": {"position": 2174, "speed": 8000}}',
