time,instruction,arg_1,arg_2
0.00,PARALLEL_SEQUENCE,expressions/surprise/jaw_loop_1.csv,
0.00,PARALLEL_SEQUENCE,expressions/surprise/eyebrows_loop_3.csv,
0.00,PARALLEL_SEQUENCE,expressions/surprise/eyelids_loop_2.csv,
0.00,PARALLEL_SEQUENCE,expressions/surprise/eyes_loop_2.csv,
