time,instruction,arg_1,arg_2
0,PHONEME,rest
0.04,PHONEME,AI
0.21,PHONEME,MBP
0.25,PHONEME,E
0.29,PHONEME,etc
0.42,PHONEME,U
0.46,PHONEME,FV
0.58,PHONEME,AI
0.75,PHONEME,etc
1.17,PHONEME,AI
1.25,PHONEME,MBP
1.38,PHONEME,E
1.5,PHONEME,etc
1.62,PHONEME,rest
2.42,PHONEME,etc
2.67,PHONEME,E
2.79,PHONEME,etc
3.04,PHONEME,U
3.17,PHONEME,rest
