time,instruction,arg_1,arg_2
0.00,PARALLEL_SEQUENCE,fear_you/jaw.csv,
0.00,PARALLEL_SEQUENCE,fear_you/eyebrows.csv,
0.00,PARALLEL_SEQUENCE,fear_you/eyelids.csv,
0.00,PARALLEL_SEQUENCE,fear_you/eyes.csv,
