MohoSwitch1
-1 rest
6 etc
7 U
8 etc
9 U
10 etc
11 AI
12 etc
13 AI
15 etc
16 AI
18 etc
21 AI
22 etc
23 AI
25 etc
29 AI
33 etc
36 rest
70 
73 etc
75 AI
77 etc
83 AI
84 etc
86 FV
87 etc
89 U
90 etc
93 AI
96 etc
100 E
105 etc
109 rest
150 AI
165 etc
167 O
168 etc
170 AI
171 etc
172 WQ
173 etc
174 WQ
180 E
186 etc
191 AI
197 etc
205 rest
