time,instruction,arg_1,arg_2
0.5,POSITION,'{"4": {"position": 1549, "speed": 8000}, "1": {"position": 1549, "speed": 8000}}',""
0.54,POSITION,'{"4": {"position": 1551, "speed": 8000}, "1": {"position": 1551, "speed": 8000}}',""
0.55,POSITION,'{"4": {"position": 1553, "speed": 8000}, "1": {"position": 1553, "speed": 8000}}',""
0.57,POSITION,'{"4": {"position": 1555, "speed": 8000}, "1": {"position": 1555, "speed": 8000}}',""
0.6,POSITION,'{"4": {"position": 1557, "speed": 8000}, "1": {"position": 1557, "speed": 8000}}',""
0.78,POSITION,'{"4": {"position": 1560, "speed": 8000}, "1": {"position": 1560, "speed": 8000}}',""
0.81,POSITION,'{"2": {"position": 1471, "speed": 8000}, "3": {"position": 1528, "speed": 8000}}',""
0.83,POSITION,'{"2": {"position": 1469, "speed": 8000}, "3": {"position": 1530, "speed": 8000}}',""
0.83,POSITION,'{"4": {"position": 1555, "speed": 8000}, "1": {"position": 1555, "speed": 8000}}',""
0.85,POSITION,'{"2": {"position": 1462, "speed": 8000}, "3": {"position": 1537, "speed": 8000}}',""
0.85,POSITION,'{"4": {"position": 1546, "speed": 8000}, "1": {"position": 1546, "speed": 8000}}',""
0.86,POSITION,'{"2": {"position": 1452, "speed": 8000}, "3": {"position": 1547, "speed": 8000}}',""
0.86,POSITION,'{"4": {"position": 1536, "speed": 8000}, "1": {"position": 1536, "speed": 8000}}',""
0.87,POSITION,'{"2": {"position": 1439, "speed": 8000}, "3": {"position": 1560, "speed": 8000}}',""
0.87,POSITION,'{"4": {"position": 1528, "speed": 8000}, "1": {"position": 1528, "speed": 8000}}',""
0.89,POSITION,'{"2": {"position": 1433, "speed": 8000}, "3": {"position": 1566, "speed": 8000}}',""
0.89,POSITION,'{"4": {"position": 1524, "speed": 8000}, "1": {"position": 1524, "speed": 8000}}',""
0.9,POSITION,'{"2": {"position": 1419, "speed": 8000}, "3": {"position": 1580, "speed": 8000}}',""
0.9,POSITION,'{"4": {"position": 1514, "speed": 8000}, "1": {"position": 1514, "speed": 8000}}',""
0.91,POSITION,'{"2": {"position": 1402, "speed": 8000}, "3": {"position": 1597, "speed": 8000}}',""
0.92,POSITION,'{"4": {"position": 1501, "speed": 8000}, "1": {"position": 1501, "speed": 8000}}',""
0.93,POSITION,'{"2": {"position": 1393, "speed": 8000}, "3": {"position": 1606, "speed": 8000}}',""
0.93,POSITION,'{"4": {"position": 1493, "speed": 8000}, "1": {"position": 1493, "speed": 8000}}',""
0.94,POSITION,'{"2": {"position": 1374, "speed": 8000}, "3": {"position": 1625, "speed": 8000}}',""
0.94,POSITION,'{"4": {"position": 1475, "speed": 8000}, "1": {"position": 1475, "speed": 8000}}',""
0.95,POSITION,'{"2": {"position": 1356, "speed": 8000}, "3": {"position": 1643, "speed": 8000}}',""
0.96,POSITION,'{"4": {"position": 1455, "speed": 8000}, "1": {"position": 1455, "speed": 8000}}',""
0.97,POSITION,'{"2": {"position": 1347, "speed": 8000}, "3": {"position": 1652, "speed": 8000}}',""
0.97,POSITION,'{"4": {"position": 1445, "speed": 8000}, "1": {"position": 1445, "speed": 8000}}',""
0.98,POSITION,'{"2": {"position": 1332, "speed": 8000}, "3": {"position": 1667, "speed": 8000}}',""
0.98,POSITION,'{"4": {"position": 1426, "speed": 8000}, "1": {"position": 1426, "speed": 8000}}',""
0.99,POSITION,'{"2": {"position": 1321, "speed": 8000}, "3": {"position": 1678, "speed": 8000}}',""
0.99,POSITION,'{"4": {"position": 1406, "speed": 8000}, "1": {"position": 1406, "speed": 8000}}',""
1.01,POSITION,'{"2": {"position": 1318, "speed": 8000}, "3": {"position": 1681, "speed": 8000}}',""
1.01,POSITION,'{"4": {"position": 1396, "speed": 8000}, "1": {"position": 1396, "speed": 8000}}',""
1.02,POSITION,'{"2": {"position": 1312, "speed": 8000}, "3": {"position": 1687, "speed": 8000}}',""
1.02,POSITION,'{"4": {"position": 1377, "speed": 8000}, "1": {"position": 1377, "speed": 8000}}',""
1.03,POSITION,'{"4": {"position": 1369, "speed": 8000}, "1": {"position": 1369, "speed": 8000}}',""
1.05,POSITION,'{"2": {"position": 1309, "speed": 8000}, "3": {"position": 1690, "speed": 8000}}',""
1.05,POSITION,'{"4": {"position": 1352, "speed": 8000}, "1": {"position": 1352, "speed": 8000}}',""
