time,instruction,arg_1,arg_2
0.0,POSITION,'{"2": {"position": 2052, "speed": 8000}, "3": {"position": 947, "speed": 8000}}',""
0.01,POSITION,'{"2": {"position": 2048, "speed": 8000}, "3": {"position": 951, "speed": 8000}}',""
0.02,POSITION,'{"4": {"position": 956, "speed": 8000}, "1": {"position": 956, "speed": 8000}}',""
0.03,POSITION,'{"2": {"position": 2044, "speed": 8000}, "3": {"position": 955, "speed": 8000}}',""
0.03,POSITION,'{"4": {"position": 953, "speed": 8000}, "1": {"position": 953, "speed": 8000}}',""
0.04,POSITION,'{"2": {"position": 2040, "speed": 8000}, "3": {"position": 959, "speed": 8000}}',""
0.04,POSITION,'{"4": {"position": 950, "speed": 8000}, "1": {"position": 950, "speed": 8000}}',""
0.06,POSITION,'{"2": {"position": 2032, "speed": 8000}, "3": {"position": 967, "speed": 8000}}',""
0.06,POSITION,'{"4": {"position": 944, "speed": 8000}, "1": {"position": 944, "speed": 8000}}',""
0.07,POSITION,'{"2": {"position": 2029, "speed": 8000}, "3": {"position": 970, "speed": 8000}}',""
0.07,POSITION,'{"4": {"position": 942, "speed": 8000}, "1": {"position": 942, "speed": 8000}}',""
0.09,POSITION,'{"2": {"position": 2025, "speed": 8000}, "3": {"position": 974, "speed": 8000}}',""
0.09,POSITION,'{"4": {"position": 939, "speed": 8000}, "1": {"position": 939, "speed": 8000}}',""
0.1,POSITION,'{"2": {"position": 2017, "speed": 8000}, "3": {"position": 982, "speed": 8000}}',""
0.1,POSITION,'{"4": {"position": 933, "speed": 8000}, "1": {"position": 933, "speed": 8000}}',""
0.11,POSITION,'{"2": {"position": 2011, "speed": 8000}, "3": {"position": 988, "speed": 8000}}',""
0.12,POSITION,'{"4": {"position": 925, "speed": 8000}, "1": {"position": 925, "speed": 8000}}',""
0.13,POSITION,'{"2": {"position": 2005, "speed": 8000}, "3": {"position": 994, "speed": 8000}}',""
0.13,POSITION,'{"4": {"position": 917, "speed": 8000}, "1": {"position": 917, "speed": 8000}}',""
0.14,POSITION,'{"2": {"position": 2003, "speed": 8000}, "3": {"position": 996, "speed": 8000}}',""
0.14,POSITION,'{"4": {"position": 913, "speed": 8000}, "1": {"position": 913, "speed": 8000}}',""
0.15,POSITION,'{"2": {"position": 1998, "speed": 8000}, "3": {"position": 1001, "speed": 8000}}',""
0.16,POSITION,'{"4": {"position": 906, "speed": 8000}, "1": {"position": 906, "speed": 8000}}',""
0.17,POSITION,'{"2": {"position": 1992, "speed": 8000}, "3": {"position": 1007, "speed": 8000}}',""
0.17,POSITION,'{"4": {"position": 899, "speed": 8000}, "1": {"position": 899, "speed": 8000}}',""
0.18,POSITION,'{"2": {"position": 1989, "speed": 8000}, "3": {"position": 1010, "speed": 8000}}',""
0.18,POSITION,'{"4": {"position": 894, "speed": 8000}, "1": {"position": 894, "speed": 8000}}',""
0.2,POSITION,'{"2": {"position": 1981, "speed": 8000}, "3": {"position": 1018, "speed": 8000}}',""
0.2,POSITION,'{"4": {"position": 887, "speed": 8000}, "1": {"position": 887, "speed": 8000}}',""
0.21,POSITION,'{"2": {"position": 1972, "speed": 8000}, "3": {"position": 1027, "speed": 8000}}',""
0.21,POSITION,'{"4": {"position": 880, "speed": 8000}, "1": {"position": 880, "speed": 8000}}',""
0.22,POSITION,'{"2": {"position": 1962, "speed": 8000}, "3": {"position": 1037, "speed": 8000}}',""
0.22,POSITION,'{"4": {"position": 875, "speed": 8000}, "1": {"position": 875, "speed": 8000}}',""
0.24,POSITION,'{"2": {"position": 1957, "speed": 8000}, "3": {"position": 1042, "speed": 8000}}',""
0.24,POSITION,'{"4": {"position": 872, "speed": 8000}, "1": {"position": 872, "speed": 8000}}',""
0.25,POSITION,'{"2": {"position": 1948, "speed": 8000}, "3": {"position": 1051, "speed": 8000}}',""
0.25,POSITION,'{"4": {"position": 865, "speed": 8000}, "1": {"position": 865, "speed": 8000}}',""
0.26,POSITION,'{"2": {"position": 1938, "speed": 8000}, "3": {"position": 1061, "speed": 8000}}',""
0.27,POSITION,'{"4": {"position": 858, "speed": 8000}, "1": {"position": 858, "speed": 8000}}',""
0.28,POSITION,'{"2": {"position": 1933, "speed": 8000}, "3": {"position": 1066, "speed": 8000}}',""
0.28,POSITION,'{"4": {"position": 855, "speed": 8000}, "1": {"position": 855, "speed": 8000}}',""
0.29,POSITION,'{"2": {"position": 1923, "speed": 8000}, "3": {"position": 1076, "speed": 8000}}',""
0.29,POSITION,'{"4": {"position": 847, "speed": 8000}, "1": {"position": 847, "speed": 8000}}',""
0.31,POSITION,'{"2": {"position": 1910, "speed": 8000}, "3": {"position": 1089, "speed": 8000}}',""
0.31,POSITION,'{"4": {"position": 836, "speed": 8000}, "1": {"position": 836, "speed": 8000}}',""
0.32,POSITION,'{"2": {"position": 1895, "speed": 8000}, "3": {"position": 1104, "speed": 8000}}',""
0.32,POSITION,'{"4": {"position": 800, "speed": 8000}, "1": {"position": 800, "speed": 8000}}',""
0.33,POSITION,'{"2": {"position": 1888, "speed": 8000}, "3": {"position": 1111, "speed": 8000}}',""
0.35,POSITION,'{"2": {"position": 1871, "speed": 8000}, "3": {"position": 1128, "speed": 8000}}',""
0.36,POSITION,'{"2": {"position": 1862, "speed": 8000}, "3": {"position": 1137, "speed": 8000}}',""
0.38,POSITION,'{"2": {"position": 1846, "speed": 8000}, "3": {"position": 1153, "speed": 8000}}',""
0.39,POSITION,'{"2": {"position": 1830, "speed": 8000}, "3": {"position": 1169, "speed": 8000}}',""
0.4,POSITION,'{"2": {"position": 1821, "speed": 8000}, "3": {"position": 1178, "speed": 8000}}',""
0.41,POSITION,'{"2": {"position": 1802, "speed": 8000}, "3": {"position": 1197, "speed": 8000}}',""
0.43,POSITION,'{"2": {"position": 1793, "speed": 8000}, "3": {"position": 1206, "speed": 8000}}',""
0.44,POSITION,'{"2": {"position": 1775, "speed": 8000}, "3": {"position": 1224, "speed": 8000}}',""
0.45,POSITION,'{"2": {"position": 1767, "speed": 8000}, "3": {"position": 1232, "speed": 8000}}',""
0.46,POSITION,'{"2": {"position": 1754, "speed": 8000}, "3": {"position": 1245, "speed": 8000}}',""
0.48,POSITION,'{"2": {"position": 1735, "speed": 8000}, "3": {"position": 1264, "speed": 8000}}',""
0.49,POSITION,'{"2": {"position": 1723, "speed": 8000}, "3": {"position": 1276, "speed": 8000}}',""
0.5,POSITION,'{"2": {"position": 1700, "speed": 8000}, "3": {"position": 1299, "speed": 8000}}',""
0.51,POSITION,'{"2": {"position": 1676, "speed": 8000}, "3": {"position": 1323, "speed": 8000}}',""
0.53,POSITION,'{"2": {"position": 1664, "speed": 8000}, "3": {"position": 1335, "speed": 8000}}',""
0.54,POSITION,'{"2": {"position": 1641, "speed": 8000}, "3": {"position": 1358, "speed": 8000}}',""
0.55,POSITION,'{"2": {"position": 1630, "speed": 8000}, "3": {"position": 1369, "speed": 8000}}',""
0.57,POSITION,'{"2": {"position": 1609, "speed": 8000}, "3": {"position": 1390, "speed": 8000}}',""
0.58,POSITION,'{"2": {"position": 1586, "speed": 8000}, "3": {"position": 1413, "speed": 8000}}',""
0.6,POSITION,'{"2": {"position": 1575, "speed": 8000}, "3": {"position": 1424, "speed": 8000}}',""
0.61,POSITION,'{"2": {"position": 1555, "speed": 8000}, "3": {"position": 1444, "speed": 8000}}',""
0.62,POSITION,'{"2": {"position": 1547, "speed": 8000}, "3": {"position": 1452, "speed": 8000}}',""
0.63,POSITION,'{"2": {"position": 1531, "speed": 8000}, "3": {"position": 1468, "speed": 8000}}',""
0.65,POSITION,'{"2": {"position": 1514, "speed": 8000}, "3": {"position": 1485, "speed": 8000}}',""
0.66,POSITION,'{"2": {"position": 1505, "speed": 8000}, "3": {"position": 1494, "speed": 8000}}',""
0.67,POSITION,'{"2": {"position": 1488, "speed": 8000}, "3": {"position": 1511, "speed": 8000}}',""
0.69,POSITION,'{"2": {"position": 1480, "speed": 8000}, "3": {"position": 1519, "speed": 8000}}',""
0.7,POSITION,'{"2": {"position": 1460, "speed": 8000}, "3": {"position": 1539, "speed": 8000}}',""
0.71,POSITION,'{"2": {"position": 1450, "speed": 8000}, "3": {"position": 1549, "speed": 8000}}',""
0.72,POSITION,'{"2": {"position": 1432, "speed": 8000}, "3": {"position": 1567, "speed": 8000}}',""
0.73,POSITION,'{"2": {"position": 1412, "speed": 8000}, "3": {"position": 1587, "speed": 8000}}',""
0.75,POSITION,'{"2": {"position": 1402, "speed": 8000}, "3": {"position": 1597, "speed": 8000}}',""
0.76,POSITION,'{"2": {"position": 1382, "speed": 8000}, "3": {"position": 1617, "speed": 8000}}',""
0.77,POSITION,'{"2": {"position": 1372, "speed": 8000}, "3": {"position": 1627, "speed": 8000}}',""
0.78,POSITION,'{"2": {"position": 1355, "speed": 8000}, "3": {"position": 1644, "speed": 8000}}',""
0.8,POSITION,'{"2": {"position": 1346, "speed": 8000}, "3": {"position": 1653, "speed": 8000}}',""
0.81,POSITION,'{"2": {"position": 1327, "speed": 8000}, "3": {"position": 1672, "speed": 8000}}',""
0.82,POSITION,'{"2": {"position": 1317, "speed": 8000}, "3": {"position": 1682, "speed": 8000}}',""
0.83,POSITION,'{"2": {"position": 1298, "speed": 8000}, "3": {"position": 1701, "speed": 8000}}',""
0.85,POSITION,'{"2": {"position": 1289, "speed": 8000}, "3": {"position": 1710, "speed": 8000}}',""
0.86,POSITION,'{"2": {"position": 1268, "speed": 8000}, "3": {"position": 1731, "speed": 8000}}',""
0.87,POSITION,'{"2": {"position": 1257, "speed": 8000}, "3": {"position": 1742, "speed": 8000}}',""
0.88,POSITION,'{"2": {"position": 1235, "speed": 8000}, "3": {"position": 1764, "speed": 8000}}',""
0.89,POSITION,'{"2": {"position": 1224, "speed": 8000}, "3": {"position": 1775, "speed": 8000}}',""
0.91,POSITION,'{"2": {"position": 1201, "speed": 8000}, "3": {"position": 1798, "speed": 8000}}',""
0.92,POSITION,'{"2": {"position": 1191, "speed": 8000}, "3": {"position": 1808, "speed": 8000}}',""
0.93,POSITION,'{"2": {"position": 1173, "speed": 8000}, "3": {"position": 1826, "speed": 8000}}',""
0.94,POSITION,'{"2": {"position": 1163, "speed": 8000}, "3": {"position": 1836, "speed": 8000}}',""
0.96,POSITION,'{"2": {"position": 1144, "speed": 8000}, "3": {"position": 1855, "speed": 8000}}',""
0.97,POSITION,'{"2": {"position": 1135, "speed": 8000}, "3": {"position": 1864, "speed": 8000}}',""
0.98,POSITION,'{"2": {"position": 1119, "speed": 8000}, "3": {"position": 1880, "speed": 8000}}',""
0.99,POSITION,'{"2": {"position": 1111, "speed": 8000}, "3": {"position": 1888, "speed": 8000}}',""
1.01,POSITION,'{"2": {"position": 1093, "speed": 8000}, "3": {"position": 1906, "speed": 8000}}',""
1.01,POSITION,'{"4": {"position": 803, "speed": 8000}, "1": {"position": 803, "speed": 8000}}',""
1.02,POSITION,'{"2": {"position": 1076, "speed": 8000}, "3": {"position": 1923, "speed": 8000}}',""
1.02,POSITION,'{"4": {"position": 809, "speed": 8000}, "1": {"position": 809, "speed": 8000}}',""
1.03,POSITION,'{"2": {"position": 1067, "speed": 8000}, "3": {"position": 1932, "speed": 8000}}',""
1.03,POSITION,'{"4": {"position": 813, "speed": 8000}, "1": {"position": 813, "speed": 8000}}',""
1.05,POSITION,'{"2": {"position": 1051, "speed": 8000}, "3": {"position": 1948, "speed": 8000}}',""
1.05,POSITION,'{"4": {"position": 823, "speed": 8000}, "1": {"position": 823, "speed": 8000}}',""
1.06,POSITION,'{"2": {"position": 1037, "speed": 8000}, "3": {"position": 1962, "speed": 8000}}',""
1.06,POSITION,'{"4": {"position": 832, "speed": 8000}, "1": {"position": 832, "speed": 8000}}',""
1.07,POSITION,'{"2": {"position": 1030, "speed": 8000}, "3": {"position": 1969, "speed": 8000}}',""
1.08,POSITION,'{"4": {"position": 837, "speed": 8000}, "1": {"position": 837, "speed": 8000}}',""
1.09,POSITION,'{"2": {"position": 1017, "speed": 8000}, "3": {"position": 1982, "speed": 8000}}',""
1.09,POSITION,'{"4": {"position": 846, "speed": 8000}, "1": {"position": 846, "speed": 8000}}',""
1.1,POSITION,'{"2": {"position": 1005, "speed": 8000}, "3": {"position": 1994, "speed": 8000}}',""
1.1,POSITION,'{"4": {"position": 854, "speed": 8000}, "1": {"position": 854, "speed": 8000}}',""
1.11,POSITION,'{"2": {"position": 999, "speed": 8000}, "3": {"position": 2000, "speed": 8000}}',""
1.11,POSITION,'{"4": {"position": 858, "speed": 8000}, "1": {"position": 858, "speed": 8000}}',""
1.13,POSITION,'{"2": {"position": 987, "speed": 8000}, "3": {"position": 2012, "speed": 8000}}',""
1.13,POSITION,'{"4": {"position": 867, "speed": 8000}, "1": {"position": 867, "speed": 8000}}',""
1.14,POSITION,'{"2": {"position": 981, "speed": 8000}, "3": {"position": 2018, "speed": 8000}}',""
1.14,POSITION,'{"4": {"position": 872, "speed": 8000}, "1": {"position": 872, "speed": 8000}}',""
1.16,POSITION,'{"2": {"position": 968, "speed": 8000}, "3": {"position": 2031, "speed": 8000}}',""
