time,instruction,arg_1,arg_2
0,POSITION,'{"7": {"position": 1481, "speed": 8000}, "6": {"position": 1585, "speed": 8000}}',
0,POSITION,'{"5": {"position": 1547, "speed": 8000}}',
0.02,POSITION,'{"7": {"position": 1479, "speed": 8000}, "6": {"position": 1587, "speed": 8000}}',
0.02,POSITION,'{"5": {"position": 1565, "speed": 8000}}',
0.03,POSITION,'{"7": {"position": 1476, "speed": 8000}, "6": {"position": 1591, "speed": 8000}}',
0.03,POSITION,'{"5": {"position": 1591, "speed": 8000}}',
0.04,POSITION,'{"7": {"position": 1474, "speed": 8000}, "6": {"position": 1593, "speed": 8000}}',
0.04,POSITION,'{"5": {"position": 1607, "speed": 8000}}',
0.06,POSITION,'{"5": {"position": 1613, "speed": 8000}}',
0.07,POSITION,'{"7": {"position": 1473, "speed": 8000}, "6": {"position": 1595, "speed": 8000}}',
0.07,POSITION,'{"5": {"position": 1616, "speed": 8000}}',
0.08,POSITION,'{"5": {"position": 1606, "speed": 8000}}',
0.1,POSITION,'{"5": {"position": 1599, "speed": 8000}}',
0.11,POSITION,'{"7": {"position": 1474, "speed": 8000}, "6": {"position": 1593, "speed": 8000}}',
0.11,POSITION,'{"5": {"position": 1581, "speed": 8000}}',
0.12,POSITION,'{"7": {"position": 1476, "speed": 8000}, "6": {"position": 1592, "speed": 8000}}',
0.12,POSITION,'{"5": {"position": 1565, "speed": 8000}}',
0.13,POSITION,'{"5": {"position": 1560, "speed": 8000}}',
0.15,POSITION,'{"7": {"position": 1477, "speed": 8000}, "6": {"position": 1590, "speed": 8000}}',
0.15,POSITION,'{"5": {"position": 1552, "speed": 8000}}',
0.16,POSITION,'{"5": {"position": 1549, "speed": 8000}}',
0.17,POSITION,'{"5": {"position": 1547, "speed": 8000}}',
0.19,POSITION,'{"5": {"position": 1543, "speed": 8000}}',
0.23,POSITION,'{"5": {"position": 1540, "speed": 8000}}',
0.24,POSITION,'{"5": {"position": 1535, "speed": 8000}}',
0.25,POSITION,'{"5": {"position": 1532, "speed": 8000}}',
