time,instruction,arg_1,arg_2
0.01,POSITION,'{"0": {"position": 1608, "speed": 8000}}',""
0.02,POSITION,'{"0": {"position": 1611, "speed": 8000}}',""
0.04,POSITION,'{"0": {"position": 1614, "speed": 8000}}',""
0.06,POSITION,'{"0": {"position": 1617, "speed": 8000}}',""
0.08,POSITION,'{"0": {"position": 1619, "speed": 8000}}',""
1.73,POSITION,'{"0": {"position": 1621, "speed": 8000}}',""
1.8,POSITION,'{"0": {"position": 1623, "speed": 8000}}',""
1.85,POSITION,'{"0": {"position": 1625, "speed": 8000}}',""
1.9,POSITION,'{"0": {"position": 1627, "speed": 8000}}',""
1.94,POSITION,'{"0": {"position": 1629, "speed": 8000}}',""
2.12,POSITION,'{"0": {"position": 1631, "speed": 8000}}',""
