time,instruction,arg_1,arg_2
0.0,POSITION,'{"12": {"position": 2129, "speed": 8000}}',
0.0,POSITION,'{"13": {"position": 1155, "speed": 8000}}',
0.02,POSITION,'{"12": {"position": 2122, "speed": 8000}}',
0.02,POSITION,'{"13": {"position": 1160, "speed": 8000}}',
0.03,POSITION,'{"12": {"position": 2118, "speed": 8000}}',
0.03,POSITION,'{"13": {"position": 1164, "speed": 8000}}',
0.05,POSITION,'{"12": {"position": 2109, "speed": 8000}}',
0.05,POSITION,'{"13": {"position": 1175, "speed": 8000}}',
0.06,POSITION,'{"12": {"position": 2098, "speed": 8000}}',
0.06,POSITION,'{"13": {"position": 1184, "speed": 8000}}',
0.08,POSITION,'{"12": {"position": 2088, "speed": 8000}}',
0.08,POSITION,'{"13": {"position": 1190, "speed": 8000}}',
0.09,POSITION,'{"12": {"position": 2083, "speed": 8000}}',
0.09,POSITION,'{"13": {"position": 1193, "speed": 8000}}',
0.1,POSITION,'{"12": {"position": 2074, "speed": 8000}}',
0.1,POSITION,'{"13": {"position": 1198, "speed": 8000}}',
0.12,POSITION,'{"12": {"position": 2065, "speed": 8000}}',
0.12,POSITION,'{"13": {"position": 1204, "speed": 8000}}',
0.13,POSITION,'{"12": {"position": 2060, "speed": 8000}}',
0.13,POSITION,'{"13": {"position": 1207, "speed": 8000}}',
0.14,POSITION,'{"12": {"position": 2048, "speed": 8000}}',
0.14,POSITION,'{"13": {"position": 1214, "speed": 8000}}',
0.16,POSITION,'{"12": {"position": 2033, "speed": 8000}}',
0.16,POSITION,'{"13": {"position": 1223, "speed": 8000}}',
0.17,POSITION,'{"12": {"position": 2024, "speed": 8000}}',
0.17,POSITION,'{"13": {"position": 1228, "speed": 8000}}',
0.18,POSITION,'{"12": {"position": 2005, "speed": 8000}}',
0.18,POSITION,'{"13": {"position": 1238, "speed": 8000}}',
0.2,POSITION,'{"12": {"position": 1985, "speed": 8000}}',
0.2,POSITION,'{"13": {"position": 1251, "speed": 8000}}',
0.21,POSITION,'{"12": {"position": 1972, "speed": 8000}}',
0.21,POSITION,'{"13": {"position": 1258, "speed": 8000}}',
0.22,POSITION,'{"12": {"position": 1946, "speed": 8000}}',
0.22,POSITION,'{"13": {"position": 1274, "speed": 8000}}',
0.24,POSITION,'{"12": {"position": 1920, "speed": 8000}}',
0.24,POSITION,'{"13": {"position": 1296, "speed": 8000}}',
0.25,POSITION,'{"12": {"position": 1909, "speed": 8000}}',
0.25,POSITION,'{"13": {"position": 1308, "speed": 8000}}',
0.26,POSITION,'{"12": {"position": 1881, "speed": 8000}}',
0.26,POSITION,'{"13": {"position": 1328, "speed": 8000}}',
0.28,POSITION,'{"12": {"position": 1852, "speed": 8000}}',
0.28,POSITION,'{"13": {"position": 1347, "speed": 8000}}',
0.29,POSITION,'{"12": {"position": 1837, "speed": 8000}}',
0.29,POSITION,'{"13": {"position": 1357, "speed": 8000}}',
0.3,POSITION,'{"12": {"position": 1820, "speed": 8000}}',
0.3,POSITION,'{"13": {"position": 1368, "speed": 8000}}',
0.32,POSITION,'{"12": {"position": 1784, "speed": 8000}}',
0.32,POSITION,'{"13": {"position": 1395, "speed": 8000}}',
0.33,POSITION,'{"12": {"position": 1744, "speed": 8000}}',
