time,instruction,arg_1,arg_2
0.02,POSITION,'{"12": {"position": 1449, "speed": 8000}}',
0.03,POSITION,'{"13": {"position": 1528, "speed": 8000}}',
0.04,POSITION,'{"13": {"position": 1530, "speed": 8000}}',
0.06,POSITION,'{"12": {"position": 1451, "speed": 8000}}',
0.07,POSITION,'{"12": {"position": 1461, "speed": 8000}}',
0.08,POSITION,'{"12": {"position": 1468, "speed": 8000}}',
0.08,POSITION,'{"13": {"position": 1533, "speed": 8000}}',
0.09,POSITION,'{"12": {"position": 1482, "speed": 8000}}',
0.09,POSITION,'{"13": {"position": 1535, "speed": 8000}}',
0.11,POSITION,'{"12": {"position": 1488, "speed": 8000}}',
0.12,POSITION,'{"12": {"position": 1498, "speed": 8000}}',
0.13,POSITION,'{"12": {"position": 1508, "speed": 8000}}',
0.14,POSITION,'{"12": {"position": 1513, "speed": 8000}}',
0.15,POSITION,'{"12": {"position": 1523, "speed": 8000}}',
0.17,POSITION,'{"12": {"position": 1528, "speed": 8000}}',
0.18,POSITION,'{"12": {"position": 1536, "speed": 8000}}',
0.18,POSITION,'{"13": {"position": 1538, "speed": 8000}}',
0.19,POSITION,'{"12": {"position": 1539, "speed": 8000}}',
0.21,POSITION,'{"12": {"position": 1537, "speed": 8000}}',
0.23,POSITION,'{"12": {"position": 1533, "speed": 8000}}',
0.23,POSITION,'{"13": {"position": 1535, "speed": 8000}}',
0.24,POSITION,'{"12": {"position": 1526, "speed": 8000}}',
0.24,POSITION,'{"13": {"position": 1530, "speed": 8000}}',
0.25,POSITION,'{"12": {"position": 1521, "speed": 8000}}',
0.25,POSITION,'{"13": {"position": 1524, "speed": 8000}}',
0.27,POSITION,'{"13": {"position": 1518, "speed": 8000}}',
0.28,POSITION,'{"12": {"position": 1516, "speed": 8000}}',
0.28,POSITION,'{"13": {"position": 1505, "speed": 8000}}',
0.29,POSITION,'{"12": {"position": 1513, "speed": 8000}}',
0.29,POSITION,'{"13": {"position": 1495, "speed": 8000}}',
0.3,POSITION,'{"12": {"position": 1511, "speed": 8000}}',
0.3,POSITION,'{"13": {"position": 1490, "speed": 8000}}',
0.32,POSITION,'{"12": {"position": 1505, "speed": 8000}}',
0.32,POSITION,'{"13": {"position": 1487, "speed": 8000}}',
0.33,POSITION,'{"12": {"position": 1488, "speed": 8000}}',
0.33,POSITION,'{"13": {"position": 1481, "speed": 8000}}',
0.34,POSITION,'{"12": {"position": 1468, "speed": 8000}}',
0.35,POSITION,'{"13": {"position": 1477, "speed": 8000}}',
0.36,POSITION,'{"12": {"position": 1459, "speed": 8000}}',
0.36,POSITION,'{"13": {"position": 1474, "speed": 8000}}',
0.37,POSITION,'{"12": {"position": 1442, "speed": 8000}}',
0.37,POSITION,'{"13": {"position": 1461, "speed": 8000}}',
0.38,POSITION,'{"12": {"position": 1425, "speed": 8000}}',
0.38,POSITION,'{"13": {"position": 1442, "speed": 8000}}',
0.4,POSITION,'{"12": {"position": 1418, "speed": 8000}}',
0.4,POSITION,'{"13": {"position": 1430, "speed": 8000}}',
0.41,POSITION,'{"12": {"position": 1405, "speed": 8000}}',
0.41,POSITION,'{"13": {"position": 1405, "speed": 8000}}',
0.42,POSITION,'{"12": {"position": 1394, "speed": 8000}}',
0.43,POSITION,'{"13": {"position": 1372, "speed": 8000}}',
0.44,POSITION,'{"12": {"position": 1386, "speed": 8000}}',
0.44,POSITION,'{"13": {"position": 1354, "speed": 8000}}',
0.45,POSITION,'{"12": {"position": 1368, "speed": 8000}}',
0.45,POSITION,'{"13": {"position": 1317, "speed": 8000}}',
0.46,POSITION,'{"12": {"position": 1349, "speed": 8000}}',
0.46,POSITION,'{"13": {"position": 1275, "speed": 8000}}',
0.48,POSITION,'{"12": {"position": 1333, "speed": 8000}}',
0.48,POSITION,'{"13": {"position": 1229, "speed": 8000}}',
0.49,POSITION,'{"12": {"position": 1326, "speed": 8000}}',
0.49,POSITION,'{"13": {"position": 1206, "speed": 8000}}',
0.5,POSITION,'{"12": {"position": 1314, "speed": 8000}}',
0.51,POSITION,'{"13": {"position": 1167, "speed": 8000}}',
0.52,POSITION,'{"12": {"position": 1301, "speed": 8000}}',
0.52,POSITION,'{"13": {"position": 1131, "speed": 8000}}',
0.53,POSITION,'{"12": {"position": 1294, "speed": 8000}}',
0.53,POSITION,'{"13": {"position": 1115, "speed": 8000}}',
0.55,POSITION,'{"12": {"position": 1282, "speed": 8000}}',
0.55,POSITION,'{"13": {"position": 1088, "speed": 8000}}',
0.56,POSITION,'{"12": {"position": 1277, "speed": 8000}}',
0.56,POSITION,'{"13": {"position": 1077, "speed": 8000}}',
0.57,POSITION,'{"12": {"position": 1269, "speed": 8000}}',
0.57,POSITION,'{"13": {"position": 1059, "speed": 8000}}',
0.59,POSITION,'{"12": {"position": 1266, "speed": 8000}}',
0.59,POSITION,'{"13": {"position": 1051, "speed": 8000}}',
0.6,POSITION,'{"12": {"position": 1261, "speed": 8000}}',
0.6,POSITION,'{"13": {"position": 1041, "speed": 8000}}',
0.61,POSITION,'{"12": {"position": 1268, "speed": 8000}}',
0.61,POSITION,'{"13": {"position": 1035, "speed": 8000}}',
0.63,POSITION,'{"12": {"position": 1289, "speed": 8000}}',
0.63,POSITION,'{"13": {"position": 1033, "speed": 8000}}',
0.64,POSITION,'{"12": {"position": 1304, "speed": 8000}}',
0.64,POSITION,'{"13": {"position": 1030, "speed": 8000}}',
0.65,POSITION,'{"12": {"position": 1329, "speed": 8000}}',
0.67,POSITION,'{"12": {"position": 1339, "speed": 8000}}',
0.68,POSITION,'{"12": {"position": 1360, "speed": 8000}}',
0.69,POSITION,'{"12": {"position": 1381, "speed": 8000}}',
0.7,POSITION,'{"12": {"position": 1391, "speed": 8000}}',
0.7,POSITION,'{"13": {"position": 1033, "speed": 8000}}',
0.72,POSITION,'{"12": {"position": 1407, "speed": 8000}}',
0.72,POSITION,'{"13": {"position": 1037, "speed": 8000}}',
0.73,POSITION,'{"12": {"position": 1413, "speed": 8000}}',
0.73,POSITION,'{"13": {"position": 1039, "speed": 8000}}',
0.74,POSITION,'{"12": {"position": 1425, "speed": 8000}}',
0.74,POSITION,'{"13": {"position": 1042, "speed": 8000}}',
0.75,POSITION,'{"12": {"position": 1438, "speed": 8000}}',
0.76,POSITION,'{"13": {"position": 1046, "speed": 8000}}',
0.77,POSITION,'{"12": {"position": 1446, "speed": 8000}}',
0.77,POSITION,'{"13": {"position": 1049, "speed": 8000}}',
0.78,POSITION,'{"12": {"position": 1467, "speed": 8000}}',
0.78,POSITION,'{"13": {"position": 1063, "speed": 8000}}',
0.79,POSITION,'{"12": {"position": 1484, "speed": 8000}}',
0.8,POSITION,'{"13": {"position": 1077, "speed": 8000}}',
0.81,POSITION,'{"12": {"position": 1491, "speed": 8000}}',
0.81,POSITION,'{"13": {"position": 1085, "speed": 8000}}',
0.82,POSITION,'{"12": {"position": 1504, "speed": 8000}}',
0.82,POSITION,'{"13": {"position": 1104, "speed": 8000}}',
0.84,POSITION,'{"12": {"position": 1508, "speed": 8000}}',
0.84,POSITION,'{"13": {"position": 1114, "speed": 8000}}',
0.85,POSITION,'{"12": {"position": 1516, "speed": 8000}}',
0.85,POSITION,'{"13": {"position": 1130, "speed": 8000}}',
0.86,POSITION,'{"12": {"position": 1524, "speed": 8000}}',
0.86,POSITION,'{"13": {"position": 1143, "speed": 8000}}',
0.88,POSITION,'{"12": {"position": 1528, "speed": 8000}}',
0.88,POSITION,'{"13": {"position": 1151, "speed": 8000}}',
0.89,POSITION,'{"12": {"position": 1535, "speed": 8000}}',
0.89,POSITION,'{"13": {"position": 1167, "speed": 8000}}',
0.9,POSITION,'{"12": {"position": 1539, "speed": 8000}}',
0.9,POSITION,'{"13": {"position": 1174, "speed": 8000}}',
0.92,POSITION,'{"12": {"position": 1544, "speed": 8000}}',
0.92,POSITION,'{"13": {"position": 1187, "speed": 8000}}',
0.93,POSITION,'{"12": {"position": 1547, "speed": 8000}}',
0.93,POSITION,'{"13": {"position": 1197, "speed": 8000}}',
0.94,POSITION,'{"13": {"position": 1203, "speed": 8000}}',
0.95,POSITION,'{"12": {"position": 1549, "speed": 8000}}',
0.96,POSITION,'{"13": {"position": 1206, "speed": 8000}}',
0.97,POSITION,'{"13": {"position": 1209, "speed": 8000}}',
0.98,POSITION,'{"13": {"position": 1211, "speed": 8000}}',
0.99,POSITION,'{"13": {"position": 1213, "speed": 8000}}',
1.03,POSITION,'{"13": {"position": 1216, "speed": 8000}}',
1.1,POSITION,'{"12": {"position": 1552, "speed": 8000}}',
1.1,POSITION,'{"13": {"position": 1219, "speed": 8000}}',
1.13,POSITION,'{"12": {"position": 1554, "speed": 8000}}',
1.16,POSITION,'{"12": {"position": 1557, "speed": 8000}}',
1.19,POSITION,'{"13": {"position": 1222, "speed": 8000}}',
1.2,POSITION,'{"12": {"position": 1559, "speed": 8000}}',
1.24,POSITION,'{"12": {"position": 1561, "speed": 8000}}',
1.24,POSITION,'{"13": {"position": 1225, "speed": 8000}}',
1.27,POSITION,'{"12": {"position": 1564, "speed": 8000}}',
1.27,POSITION,'{"13": {"position": 1229, "speed": 8000}}',
1.28,POSITION,'{"12": {"position": 1567, "speed": 8000}}',
1.29,POSITION,'{"12": {"position": 1572, "speed": 8000}}',
1.29,POSITION,'{"13": {"position": 1233, "speed": 8000}}',
1.31,POSITION,'{"12": {"position": 1576, "speed": 8000}}',
1.31,POSITION,'{"13": {"position": 1235, "speed": 8000}}',
1.33,POSITION,'{"12": {"position": 1579, "speed": 8000}}',
1.35,POSITION,'{"12": {"position": 1582, "speed": 8000}}',
1.35,POSITION,'{"13": {"position": 1238, "speed": 8000}}',
1.41,POSITION,'{"12": {"position": 1584, "speed": 8000}}',
1.44,POSITION,'{"13": {"position": 1234, "speed": 8000}}',
1.46,POSITION,'{"13": {"position": 1228, "speed": 8000}}',
1.47,POSITION,'{"13": {"position": 1224, "speed": 8000}}',
