time,instruction,arg_1,arg_2
0.08,POSITION,'{"2": {"position": 1476, "speed": 8000}, "3": {"position": 1523, "speed": 8000}}',
0.13,POSITION,'{"2": {"position": 1474, "speed": 8000}, "3": {"position": 1525, "speed": 8000}}',
0.27,POSITION,'{"4": {"position": 1501, "speed": 8000}, "1": {"position": 1501, "speed": 8000}}',
0.28,POSITION,'{"4": {"position": 1497, "speed": 8000}, "1": {"position": 1497, "speed": 8000}}',
0.29,POSITION,'{"4": {"position": 1495, "speed": 8000}, "1": {"position": 1495, "speed": 8000}}',
0.3,POSITION,'{"2": {"position": 1472, "speed": 8000}, "3": {"position": 1527, "speed": 8000}}',
0.3,POSITION,'{"4": {"position": 1491, "speed": 8000}, "1": {"position": 1491, "speed": 8000}}',
0.33,POSITION,'{"2": {"position": 1468, "speed": 8000}, "3": {"position": 1531, "speed": 8000}}',
0.33,POSITION,'{"4": {"position": 1488, "speed": 8000}, "1": {"position": 1488, "speed": 8000}}',
0.34,POSITION,'{"2": {"position": 1465, "speed": 8000}, "3": {"position": 1534, "speed": 8000}}',
0.34,POSITION,'{"4": {"position": 1484, "speed": 8000}, "1": {"position": 1484, "speed": 8000}}',
0.35,POSITION,'{"2": {"position": 1462, "speed": 8000}, "3": {"position": 1537, "speed": 8000}}',
0.35,POSITION,'{"4": {"position": 1479, "speed": 8000}, "1": {"position": 1479, "speed": 8000}}',
0.37,POSITION,'{"2": {"position": 1460, "speed": 8000}, "3": {"position": 1539, "speed": 8000}}',
0.37,POSITION,'{"4": {"position": 1473, "speed": 8000}, "1": {"position": 1473, "speed": 8000}}',
0.38,POSITION,'{"4": {"position": 1470, "speed": 8000}, "1": {"position": 1470, "speed": 8000}}',
0.39,POSITION,'{"4": {"position": 1465, "speed": 8000}, "1": {"position": 1465, "speed": 8000}}',
0.4,POSITION,'{"2": {"position": 1458, "speed": 8000}, "3": {"position": 1541, "speed": 8000}}',
0.4,POSITION,'{"4": {"position": 1455, "speed": 8000}, "1": {"position": 1455, "speed": 8000}}',
0.42,POSITION,'{"2": {"position": 1456, "speed": 8000}, "3": {"position": 1543, "speed": 8000}}',
0.42,POSITION,'{"4": {"position": 1444, "speed": 8000}, "1": {"position": 1444, "speed": 8000}}',
0.43,POSITION,'{"2": {"position": 1451, "speed": 8000}, "3": {"position": 1548, "speed": 8000}}',
0.43,POSITION,'{"4": {"position": 1438, "speed": 8000}, "1": {"position": 1438, "speed": 8000}}',
0.44,POSITION,'{"2": {"position": 1445, "speed": 8000}, "3": {"position": 1554, "speed": 8000}}',
0.44,POSITION,'{"4": {"position": 1427, "speed": 8000}, "1": {"position": 1427, "speed": 8000}}',
