time,instruction,arg_1,arg_2
0.32,POSITION,'{"0": {"position": 2196, "speed": 8000}}',""
0.34,POSITION,'{"0": {"position": 2193, "speed": 8000}}',""
0.35,POSITION,'{"0": {"position": 2191, "speed": 8000}}',""
0.39,POSITION,'{"0": {"position": 2188, "speed": 8000}}',""
0.4,POSITION,'{"0": {"position": 2185, "speed": 8000}}',""
0.41,POSITION,'{"0": {"position": 2183, "speed": 8000}}',""
0.46,POSITION,'{"0": {"position": 2185, "speed": 8000}}',""
0.48,POSITION,'{"0": {"position": 2188, "speed": 8000}}',""
0.5,POSITION,'{"0": {"position": 2191, "speed": 8000}}',""
0.51,POSITION,'{"0": {"position": 2200, "speed": 8000}}',""
